"season","kbo_player_id","player_uid","snapshot_team","player_name","position_group","source_level","level_adjustment","PA","AB","SBA","OOB","PKO","contact","power","plate_discipline","bat_control","timing","bunt","speed","baserunning_judgment","contact_percentile","power_percentile","plate_discipline_percentile","bat_control_percentile","timing_percentile","speed_percentile","baserunning_judgment_percentile","adjusted_avg","adjusted_iso","adjusted_hr_rate","adjusted_bb_rate","adjusted_k_rate","adjusted_sba_rate","adjusted_sb_pct","adjusted_oob_rate","adjusted_pko_rate","batting_confidence","running_confidence","timing_source","timing_split_ab","fielding_range","catching","throwing_power","throwing_accuracy","fielding_judgment","composure","leadership","aggressiveness","formula_version"
"2025","50150","KBO-50150","롯데 자이언츠","손호영","IF","KBO","0","375","328","7","4","0","10","8","7","12","10","14","9","11","0.4636","0.2216","0.1622","0.7321","0.5405","0.3400","0.5844","0.2528","0.0856","0.0128","0.0656","0.1802","0.0694","0.8522","0.0333","0.0013","high","medium","kbo_pitcher_type_splits","328","","","","","","","","","kbo-hitter-abilities-v2-compressed"
"2025","69508","KBO-69508","롯데 자이언츠","신윤후","IF","KBO","0","13","12","1","1","0","10","10","10","10","10","4","10","10","0.4934","0.4947","0.4781","0.5077","0.4959","0.5106","0.5080","0.2519","0.1129","0.0186","0.0809","0.2001","0.0982","0.7716","0.0449","0.0040","very_low","very_low","kbo_pitcher_type_splits","12","","","","","","","","","kbo-hitter-abilities-v2-compressed"
"2025","61102","KBO-61102","롯데 자이언츠","유강남","C","KBO","0","350","303","0","3","0","12","10","9","12","11","6","7","10","0.7158","0.4279","0.3069","0.6602","0.5886","0.1646","0.5235","0.2710","0.1133","0.0158","0.0781","0.1903","0.0246","0.7488","0.0260","0.0012","high","medium","kbo_pitcher_type_splits","303","","","","","","","","","kbo-hitter-abilities-v2-compressed"
"2025","52591","KBO-52591","롯데 자이언츠","윤동희","OF","KBO","0","399","330","6","1","1","13","13","13","13","11","6","9","10","0.7608","0.7513","0.8365","0.7830","0.6404","0.3332","0.5111","0.2772","0.1457","0.0223","0.1165","0.1696","0.0521","0.7180","0.0120","0.0062","high","medium","kbo_pitcher_type_splits","330","","","","","","","","","kbo-hitter-abilities-v2-compressed"
"2025","50608","KBO-50608","롯데 자이언츠","이인한","OF","FUTURES","-2","132","114","3","","","6","9","7","7","7","1","9","8","0.2366","0.5564","0.2952","0.3303","0.2741","0.6026","0.4201","0.2339","0.1470","0.0224","0.0989","0.1905","0.0854","0.5352","","","medium","low","futures_contact_k_proxy","0","","","","","","","","","kbo-hitter-abilities-v2-compressed"
"2025","55511","KBO-55511","롯데 자이언츠","이태경","IF","KBO","0","1","1","0","0","0","10","10","10","10","10","1","10","10","0.5011","0.5020","0.5010","0.4999","0.4997","0.5007","0.5000","0.2595","0.1252","0.0208","0.0905","0.2041","0.0821","0.7488","0.0267","0.0041","very_low","none","kbo_pitcher_type_splits","1","","","","","","","","","kbo-hitter-abilities-v2-compressed"
"2025","54598","KBO-54598","롯데 자이언츠","이호준","IF","KBO","0","153","132","1","1","0","10","12","11","10","10","6","10","10","0.4529","0.6784","0.5777","0.4649","0.4703","0.4916","0.5431","0.2509","0.1579","0.0202","0.0915","0.2080","0.0532","0.7716","0.0243","0.0021","medium","low","kbo_pitcher_type_splits","132","","","","","","","","","kbo-hitter-abilities-v2-compressed"
"2025","68507","KBO-68507","롯데 자이언츠","장두성","OF","KBO","0","284","248","22","5","1","11","7","10","9","10","11","13","10","0.6167","0.1511","0.4622","0.3685","0.5006","0.7982","0.4578","0.2621","0.0622","0.0055","0.0863","0.2178","0.1838","0.7652","0.0446","0.0085","medium","low","kbo_pitcher_type_splits","248","","","","","","","","","kbo-hitter-abilities-v2-compressed"
"2025","68205","KBO-68205","롯데 자이언츠","전민재","IF","KBO","0","369","331","6","4","0","13","9","8","13","12","14","9","10","0.7934","0.3095","0.1773","0.7646","0.6678","0.2923","0.3899","0.2812","0.0989","0.0151","0.0664","0.1762","0.0609","0.6555","0.0321","0.0012","high","medium","kbo_pitcher_type_splits","331","","","","","","","","","kbo-hitter-abilities-v2-compressed"
"2025","78513","KBO-78513","롯데 자이언츠","전준우","OF","KBO","0","472","410","3","4","0","13","11","11","13","12","6","8","10","0.8326","0.6031","0.6293","0.8240","0.6653","0.2319","0.5331","0.2867","0.1267","0.0177","0.0929","0.1584","0.0330","0.7298","0.0248","0.0010","high","medium","kbo_pitcher_type_splits","410","","","","","","","","","kbo-hitter-abilities-v2-compressed"
"2025","68518","KBO-68518","롯데 자이언츠","정보근","C","KBO","0","152","129","0","0","0","8","9","12","9","9","8","10","11","0.2392","0.3222","0.7134","0.3248","0.3668","0.4540","0.5720","0.2193","0.0945","0.0123","0.1077","0.2326","0.0446","0.7488","0.0145","0.0022","medium","low","kbo_pitcher_type_splits","129","","","","","","","","","kbo-hitter-abilities-v2-compressed"
"2025","60523","KBO-60523","롯데 자이언츠","정훈","IF","KBO","0","200","185","0","1","0","9","9","8","11","10","5","9","10","0.2634","0.3500","0.2031","0.5552","0.4223","0.2855","0.5417","0.2323","0.1040","0.0137","0.0638","0.1987","0.0406","0.7488","0.0231","0.0020","medium","low","kbo_pitcher_type_splits","185","","","","","","","","","kbo-hitter-abilities-v2-compressed"
"2025","52516","KBO-52516","롯데 자이언츠","조세진","OF","KBO","0","9","7","0","0","0","10","10","10","10","10","1","10","10","0.4995","0.5013","0.5243","0.4862","0.4943","0.5039","0.4990","0.2543","0.1181","0.0193","0.1022","0.2167","0.0775","0.7488","0.0252","0.0039","very_low","very_low","kbo_pitcher_type_splits","7","","","","","","","","","kbo-hitter-abilities-v2-compressed"
"2025","62884","KBO-62884","롯데 자이언츠","최항","IF","KBO","0","7","6","0","0","0","10","10","10","10","10","1","10","10","0.5024","0.5025","0.5116","0.4865","0.4911","0.5044","0.4985","0.2567","0.1193","0.0197","0.0948","0.2207","0.0789","0.7488","0.0257","0.0040","very_low","very_low","kbo_pitcher_type_splits","6","","","","","","","","","kbo-hitter-abilities-v2-compressed"
"2025","55506","KBO-55506","롯데 자이언츠","한승현","OF","KBO","0","19","17","2","0","0","10","10","10","10","10","1","10","10","0.4478","0.4795","0.4857","0.4755","0.4629","0.5101","0.4704","0.2326","0.1080","0.0177","0.0852","0.2153","0.1174","0.7073","0.0257","0.0040","very_low","very_low","kbo_pitcher_type_splits","17","","","","","","","","","kbo-hitter-abilities-v2-compressed"
"2025","52568","KBO-52568","롯데 자이언츠","한태양","IF","KBO","0","267","230","5","3","0","12","9","13","8","10","6","10","10","0.6951","0.3681","0.7856","0.2323","0.5331","0.4945","0.4214","0.2703","0.1110","0.0112","0.1121","0.2415","0.0628","0.6992","0.0299","0.0014","medium","low","kbo_pitcher_type_splits","230","","","","","","","","","kbo-hitter-abilities-v2-compressed"
"2025","50500","KBO-50500","롯데 자이언츠","황성빈","OF","KBO","0","273","246","29","1","0","10","8","8","12","11","6","13","13","0.5438","0.1861","0.2436","0.7487","0.5669","0.8106","0.7888","0.2578","0.0799","0.0083","0.0728","0.1759","0.2471","0.8330","0.0174","0.0015","medium","low","kbo_pitcher_type_splits","246","","","","","","","","","kbo-hitter-abilities-v2-compressed"
"2025","74540","KBO-74540","삼성 라이온즈","강민호","C","KBO","0","465","412","4","5","0","12","13","10","13","11","4","9","10","0.6941","0.7672","0.3884","0.8318","0.6366","0.2666","0.4191","0.2680","0.1438","0.0250","0.0834","0.1568","0.0418","0.6777","0.0327","0.0011","high","medium","kbo_pitcher_type_splits","412","","","","","","","","","kbo-hitter-abilities-v2-compressed"
"2025","64610","KBO-64610","삼성 라이온즈","강한울","IF","FUTURES","-2","22","20","0","","","8","8","8","8","8","1","8","8","0.5018","0.4680","0.4875","0.4613","0.4856","0.4941","0.5000","0.2921","0.1289","0.0179","0.1143","0.1820","0.0734","0.6957","","","very_low","very_low","futures_contact_k_proxy","0","","","","","","","","","kbo-hitter-abilities-v2-compressed"
"2025","68407","KBO-68407","삼성 라이온즈","공민규","IF","FUTURES","-2","125","104","3","","","8","10","10","10","9","1","8","8","0.4870","0.6639","0.6919","0.6818","0.5649","0.4448","0.4275","0.2895","0.1640","0.0320","0.1375","0.1476","0.0756","0.6121","","","medium","low","futures_contact_k_proxy","0","","","","","","","","","kbo-hitter-abilities-v2-compressed"
"2025","62404","KBO-62404","삼성 라이온즈","구자욱","OF","KBO","0","616","529","5","7","0","14","14","14","14","13","4","9","10","0.8983","0.8617","0.8529","0.8529","0.7678","0.2684","0.5377","0.3104","0.1854","0.0295","0.1147","0.1545","0.0328","0.7658","0.0300","0.0007","high","medium","kbo_pitcher_type_splits","529","","","","","","","","","kbo-hitter-abilities-v2-compressed"
"2025","69442","KBO-69442","삼성 라이온즈","김도환","C","KBO","0","14","14","0","0","0","10","10","10","10","10","1","10","10","0.5259","0.5033","0.4741","0.4944","0.5045","0.5019","0.5005","0.2650","0.1197","0.0185","0.0802","0.2072","0.0760","0.7488","0.0247","0.0038","very_low","very_low","kbo_pitcher_type_splits","14","","","","","","","","","kbo-hitter-abilities-v2-compressed"
"2025","72457","KBO-72457","삼성 라이온즈","김민수","C","none","0","0","0","0","","","10","10","10","10","10","1","10","10","0.5000","0.5000","0.5000","0.5000","0.5000","0.5000","0.5000","","","","","","","","","","none","none","unavailable","0","","","","","","","","","kbo-hitter-abilities-v2-compressed"
"2025","67449","KBO-67449","삼성 라이온즈","김성윤","OF","KBO","0","538","456","33","8","0","14","11","14","15","13","14","14","11","0.9000","0.6117","0.8519","0.9112","0.8056","0.8615","0.6267","0.3187","0.1396","0.0127","0.1162","0.1154","0.1400","0.7788","0.0352","0.0008","high","medium","kbo_pitcher_type_splits","456","","","","","","","","","kbo-hitter-abilities-v2-compressed"
"2025","52430","KBO-52430","삼성 라이온즈","김영웅","IF","KBO","0","499","446","8","3","0","10","14","12","7","10","1","10","11","0.4353","0.8785","0.6657","0.1084","0.3731","0.4760","0.6321","0.2513","0.1917","0.0402","0.0954","0.2715","0.0640","0.7493","0.0229","0.0011","high","medium","kbo_pitcher_type_splits","446","","","","","","","","","kbo-hitter-abilities-v2-compressed"
"2025","65132","KBO-65132","삼성 라이온즈","김재성","C","KBO","0","73","63","0","1","0","9","9","10","9","9","4","10","10","0.3129","0.3654","0.4978","0.3343","0.3579","0.4421","0.4780","0.2099","0.0898","0.0122","0.0875","0.2463","0.0622","0.7488","0.0354","0.0031","low","very_low","kbo_pitcher_type_splits","63","","","","","","","","","kbo-hitter-abilities-v2-compressed"
"2025","52424","KBO-52424","삼성 라이온즈","김재혁","OF","KBO","0","4","3","0","0","0","10","10","10","10","10","1","10","10","0.5002","0.5037","0.5089","0.4979","0.4970","0.5032","0.4988","0.2545","0.1227","0.0202","0.0975","0.2078","0.0805","0.7488","0.0262","0.0040","very_low","very_low","kbo_pitcher_type_splits","3","","","","","","","","","kbo-hitter-abilities-v2-compressed"
"2025","50458","KBO-50458","삼성 라이온즈","김지찬","OF","KBO","0","373","317","25","5","0","13","7","12","14","12","14","13","12","0.7503","0.1243","0.7096","0.8568","0.6728","0.7944","0.6623","0.2763","0.0615","0.0044","0.0997","0.1345","0.1599","0.8425","0.0348","0.0011","high","medium","kbo_pitcher_type_splits","317","","","","","","","","","kbo-hitter-abilities-v2-compressed"
"2025","69207","KBO-69207","삼성 라이온즈","김태근","OF","KBO","0","14","12","0","0","0","10","10","10","10","10","1","10","10","0.5289","0.4943","0.5290","0.4944","0.5130","0.4985","0.5033","0.2698","0.1129","0.0185","0.0977","0.2072","0.0733","0.7488","0.0239","0.0037","very_low","very_low","kbo_pitcher_type_splits","12","","","","","","","","","kbo-hitter-abilities-v2-compressed"
"2025","65040","KBO-65040","삼성 라이온즈","김태훈","OF","KBO","0","98","93","1","1","0","10","10","9","10","10","5","10","10","0.4559","0.4506","0.2743","0.3998","0.4648","0.4359","0.4931","0.2498","0.1018","0.0207","0.0613","0.2203","0.0699","0.7716","0.0320","0.0028","low","very_low","kbo_pitcher_type_splits","93","","","","","","","","","kbo-hitter-abilities-v2-compressed"
"2025","61404","KBO-61404","삼성 라이온즈","김헌곤","OF","KBO","0","191","173","3","0","0","9","9","8","12","10","5","10","11","0.3204","0.2990","0.2446","0.7369","0.5238","0.3906","0.5563","0.2389","0.0903","0.0141","0.0692","0.1671","0.0697","0.7298","0.0131","0.0020","medium","low","kbo_pitcher_type_splits","173","","","","","","","","","kbo-hitter-abilities-v2-compressed"
"2025","54400","KBO-54400","삼성 라이온즈","디아즈","IF","KBO","0","628","551","1","5","1","14","15","12","13","13","1","7","10","0.8919","0.9241","0.6595","0.8174","0.7782","0.1015","0.4466","0.3060","0.2990","0.0716","0.0950","0.1643","0.0214","0.7716","0.0265","0.0050","high","medium","kbo_pitcher_type_splits","551","","","","","","","","","kbo-hitter-abilities-v2-compressed"
"2025","62234","KBO-62234","삼성 라이온즈","류지혁","IF","KBO","0","464","400","17","11","2","13","7","8","13","12","15","11","8","0.7662","0.1024","0.2349","0.8056","0.6945","0.5599","0.2175","0.2764","0.0593","0.0055","0.0747","0.1642","0.1020","0.6847","0.0596","0.0107","high","medium","kbo_pitcher_type_splits","400","","","","","","","","","kbo-hitter-abilities-v2-compressed"
"2025","75125","KBO-75125","삼성 라이온즈","박병호","IF","KBO","0","232","196","0","0","0","8","13","13","8","9","1","9","11","0.2004","0.8210","0.7547","0.1764","0.2782","0.2680","0.5948","0.2203","0.2116","0.0515","0.1089","0.2699","0.0380","0.7488","0.0124","0.0019","medium","low","kbo_pitcher_type_splits","196","","","","","","","","","kbo-hitter-abilities-v2-compressed"
"2025","69418","KBO-69418","삼성 라이온즈","박승규","OF","KBO","0","200","174","9","0","0","12","12","12","10","11","4","11","10","0.7236","0.6825","0.6843","0.4495","0.6003","0.5694","0.4960","0.2782","0.1301","0.0270","0.1005","0.2087","0.1101","0.6572","0.0112","0.0017","medium","low","kbo_pitcher_type_splits","174","","","","","","","","","kbo-hitter-abilities-v2-compressed"
"2025","53411","KBO-53411","삼성 라이온즈","박진우","C","KBO","0","1","1","0","0","0","10","10","10","10","10","1","10","10","0.5011","0.5020","0.5010","0.5016","0.5008","0.5007","0.5000","0.2595","0.1252","0.0208","0.0905","0.1942","0.0821","0.7488","0.0267","0.0041","very_low","none","kbo_pitcher_type_splits","1","","","","","","","","","kbo-hitter-abilities-v2-compressed"
"2025","55438","KBO-55438","삼성 라이온즈","심재훈","IF","KBO","0","43","38","4","1","0","10","10","10","10","10","4","10","10","0.4307","0.4178","0.5408","0.4254","0.4408","0.5417","0.5076","0.2407","0.0916","0.0147","0.0919","0.2281","0.1329","0.7491","0.0383","0.0034","low","very_low","kbo_pitcher_type_splits","38","","","","","","","","","kbo-hitter-abilities-v2-compressed"
"2025","66406","KBO-66406","삼성 라이온즈","안주형","IF","KBO","0","18","17","1","0","0","10","10","10","10","10","1","10","10","0.5100","0.5442","0.4890","0.4895","0.4936","0.5146","0.4814","0.2582","0.1337","0.0263","0.0860","0.2086","0.0945","0.6807","0.0247","0.0038","very_low","very_low","kbo_pitcher_type_splits","17","","","","","","","","","kbo-hitter-abilities-v2-compressed"
"2025","54408","KBO-54408","삼성 라이온즈","양도근","IF","KBO","0","198","166","6","3","0","11","8","11","10","10","14","10","10","0.5846","0.1993","0.5784","0.5105","0.5105","0.5266","0.5309","0.2602","0.0663","0.0071","0.0911","0.2034","0.0894","0.7805","0.0384","0.0018","medium","low","kbo_pitcher_type_splits","166","","","","","","","","","kbo-hitter-abilities-v2-compressed"
"2025","69403","KBO-69403","삼성 라이온즈","양우현","IF","KBO","0","16","16","0","0","0","10","10","10","10","10","1","10","10","0.4910","0.4978","0.4677","0.5333","0.5051","0.5019","0.4990","0.2518","0.1176","0.0181","0.0788","0.1863","0.0775","0.7488","0.0252","0.0039","very_low","very_low","kbo_pitcher_type_splits","16","","","","","","","","","kbo-hitter-abilities-v2-compressed"
"2025","68463","KBO-68463","삼성 라이온즈","윤정빈","OF","KBO","0","46","40","0","0","0","10","10","10","9","10","1","10","10","0.4130","0.4221","0.5250","0.3630","0.4288","0.4718","0.5118","0.2372","0.0974","0.0144","0.0900","0.2576","0.0673","0.7488","0.0219","0.0034","low","very_low","kbo_pitcher_type_splits","40","","","","","","","","","kbo-hitter-abilities-v2-compressed"
"2025","69428","KBO-69428","삼성 라이온즈","이병헌","C","KBO","0","59","55","0","0","0","10","10","10","10","10","1","10","10","0.4057","0.5179","0.3948","0.4941","0.4592","0.4546","0.5183","0.2401","0.1203","0.0195","0.0764","0.2051","0.0641","0.7488","0.0209","0.0032","low","very_low","kbo_pitcher_type_splits","55","","","","","","","","","kbo-hitter-abilities-v2-compressed"
"2025","66409","KBO-66409","삼성 라이온즈","이성규","OF","KBO","0","154","126","4","1","0","9","12","11","8","9","4","11","10","0.2693","0.7360","0.6142","0.2065","0.3318","0.6355","0.4556","0.2266","0.1666","0.0319","0.0951","0.2820","0.0862","0.6777","0.0248","0.0022","medium","low","kbo_pitcher_type_splits","126","","","","","","","","","kbo-hitter-abilities-v2-compressed"
"2025","52415","KBO-52415","삼성 라이온즈","이재현","IF","KBO","0","555","457","7","2","0","10","13","14","10","10","14","9","12","0.5188","0.8262","0.8804","0.4120","0.5345","0.2751","0.7442","0.2553","0.1645","0.0276","0.1193","0.2116","0.0483","0.7934","0.0145","0.0009","high","medium","kbo_pitcher_type_splits","457","","","","","","","","","kbo-hitter-abilities-v2-compressed"
"2025","51407","KBO-51407","삼성 라이온즈","이창용","IF","KBO","0","17","15","1","0","0","10","10","10","10","10","1","10","10","0.4970","0.5461","0.5281","0.4519","0.4862","0.5155","0.5146","0.2540","0.1447","0.0265","0.0952","0.2360","0.0945","0.7716","0.0247","0.0038","very_low","very_low","kbo_pitcher_type_splits","15","","","","","","","","","kbo-hitter-abilities-v2-compressed"
"2025","69416","KBO-69416","삼성 라이온즈","이해승","IF","KBO","0","5","5","0","0","0","10","10","10","10","10","1","10","10","0.5043","0.5036","0.4988","0.4986","0.4988","0.5037","0.4988","0.2592","0.1204","0.0200","0.0871","0.2059","0.0805","0.7488","0.0262","0.0040","very_low","very_low","kbo_pitcher_type_splits","5","","","","","","","","","kbo-hitter-abilities-v2-compressed"
"2025","65586","KBO-65586","삼성 라이온즈","전병우","IF","KBO","0","97","77","1","0","0","11","10","12","9","10","1","10","11","0.5988","0.3976","0.7419","0.3327","0.4915","0.3871","0.5828","0.2667","0.0997","0.0158","0.1429","0.2366","0.0567","0.7716","0.0148","0.0023","low","low","kbo_pitcher_type_splits","77","","","","","","","","","kbo-hitter-abilities-v2-compressed"
"2025","55435","KBO-55435","삼성 라이온즈","차승준","IF","KBO","0","1","1","0","0","0","10","10","10","10","10","1","10","10","0.5011","0.5020","0.5010","0.5016","0.5008","0.5007","0.5000","0.2595","0.1252","0.0208","0.0905","0.1942","0.0821","0.7488","0.0267","0.0041","very_low","none","kbo_pitcher_type_splits","1","","","","","","","","","kbo-hitter-abilities-v2-compressed"
"2025","55440","KBO-55440","삼성 라이온즈","함수호","OF","KBO","0","14","14","0","0","0","10","10","10","10","10","1","10","10","0.5037","0.4891","0.4741","0.4721","0.4848","0.5030","0.4990","0.2563","0.1109","0.0185","0.0802","0.2247","0.0775","0.7488","0.0252","0.0039","very_low","very_low","kbo_pitcher_type_splits","14","","","","","","","","","kbo-hitter-abilities-v2-compressed"
"2025","67005","KBO-67005","삼성 라이온즈","홍현빈","OF","KBO","0","38","32","0","0","0","10","10","10","10","10","5","10","10","0.4048","0.4639","0.5005","0.5199","0.4521","0.4842","0.5069","0.2289","0.1109","0.0152","0.0880","0.2001","0.0708","0.7488","0.0230","0.0035","low","very_low","kbo_pitcher_type_splits","32","","","","","","","","","kbo-hitter-abilities-v2-compressed"
"2025","54344","KBO-54344","키움 히어로즈","고영우","IF","KBO","0","26","23","0","0","0","10","10","10","10","10","4","10","10","0.4931","0.4757","0.5022","0.5040","0.5038","0.4912","0.5051","0.2538","0.1109","0.0167","0.0884","0.2033","0.0720","0.7488","0.0234","0.0036","very_low","very_low","kbo_pitcher_type_splits","23","","","","","","","","","kbo-hitter-abilities-v2-compressed"
"2025","55371","KBO-55371","키움 히어로즈","권혁빈","IF","KBO","0","24","20","0","0","0","10","10","10","10","10","5","10","10","0.4440","0.4697","0.5147","0.4710","0.4559","0.4988","0.5005","0.2351","0.1053","0.0170","0.0899","0.2146","0.0760","0.7488","0.0247","0.0038","very_low","very_low","kbo_pitcher_type_splits","20","","","","","","","","","kbo-hitter-abilities-v2-compressed"
"2025","53312","KBO-53312","키움 히어로즈","김건희","C","KBO","0","344","322","3","1","0","10","9","7","7","9","11","10","11","0.3912","0.3303","0.1249","0.1303","0.3622","0.4455","0.5727","0.2470","0.1082","0.0115","0.0499","0.2739","0.0515","0.7298","0.0169","0.0015","high","low","kbo_pitcher_type_splits","322","","","","","","","","","kbo-hitter-abilities-v2-compressed"
"2025","66838","KBO-66838","키움 히어로즈","김동엽","OF","KBO","0","29","27","0","0","0","10","10","10","10","10","1","10","10","0.4914","0.4852","0.4901","0.4228","0.4745","0.4866","0.5069","0.2536","0.1153","0.0163","0.0864","0.2373","0.0708","0.7488","0.0230","0.0035","very_low","very_low","kbo_pitcher_type_splits","27","","","","","","","","","kbo-hitter-abilities-v2-compressed"
"2025","53344","KBO-53344","키움 히어로즈","김동헌","C","KBO","0","91","82","0","0","0","11","9","10","10","10","1","10","11","0.5928","0.3264","0.4472","0.3951","0.5192","0.3863","0.5519","0.2649","0.0859","0.0110","0.0845","0.2231","0.0513","0.7488","0.0167","0.0026","low","low","kbo_pitcher_type_splits","82","","","","","","","","","kbo-hitter-abilities-v2-compressed"
"2025","50304","KBO-50304","키움 히어로즈","김병휘","IF","KBO","0","6","4","0","1","0","10","10","10","10","10","1","10","10","0.5060","0.5037","0.5182","0.5084","0.5063","0.5035","0.4915","0.2617","0.1216","0.0198","0.1051","0.1945","0.0775","0.7488","0.0441","0.0039","very_low","very_low","kbo_pitcher_type_splits","4","","","","","","","","","kbo-hitter-abilities-v2-compressed"
"2025","65898","KBO-65898","키움 히어로즈","김웅빈","IF","KBO","0","31","24","0","1","0","10","10","11","10","10","4","10","10","0.4226","0.4570","0.5979","0.5054","0.4510","0.4883","0.4832","0.2275","0.1019","0.0161","0.1156","0.2032","0.0708","0.7488","0.0403","0.0035","low","very_low","kbo_pitcher_type_splits","24","","","","","","","","","kbo-hitter-abilities-v2-compressed"
"2025","62332","KBO-62332","키움 히어로즈","김재현","C","KBO","0","128","120","1","0","0","9","9","8","10","10","8","10","11","0.3070","0.2629","0.2223","0.3804","0.4352","0.4009","0.5638","0.2328","0.0802","0.0092","0.0445","0.2220","0.0646","0.7716","0.0169","0.0026","medium","very_low","kbo_pitcher_type_splits","120","","","","","","","","","kbo-hitter-abilities-v2-compressed"
"2025","64984","KBO-64984","키움 히어로즈","김태진","IF","KBO","0","304","279","2","2","0","9","10","8","12","10","5","10","10","0.3121","0.4369","0.2337","0.7345","0.4990","0.4423","0.4946","0.2407","0.1125","0.0176","0.0721","0.1797","0.0470","0.7073","0.0257","0.0016","high","low","kbo_pitcher_type_splits","279","","","","","","","","","kbo-hitter-abilities-v2-compressed"
"2025","53305","KBO-53305","키움 히어로즈","박성빈","C","FUTURES","-2","80","72","0","","","7","8","7","9","8","1","8","8","0.2975","0.4323","0.3174","0.6358","0.4328","0.4180","0.5000","0.2445","0.1190","0.0233","0.0941","0.1511","0.0617","0.6957","","","low","very_low","futures_contact_k_proxy","0","","","","","","","","","kbo-hitter-abilities-v2-compressed"
"2025","52305","KBO-52305","키움 히어로즈","박수종","OF","KBO","0","45","42","1","0","0","10","10","10","10","10","1","10","10","0.3797","0.4948","0.4601","0.4437","0.4220","0.5117","0.5210","0.2269","0.1102","0.0214","0.0837","0.2180","0.0880","0.7716","0.0230","0.0035","low","very_low","kbo_pitcher_type_splits","42","","","","","","","","","kbo-hitter-abilities-v2-compressed"
"2025","50357","KBO-50357","키움 히어로즈","박주홍","OF","KBO","0","283","248","12","2","1","9","10","12","8","10","5","13","11","0.2654","0.3869","0.7146","0.2385","0.3962","0.7643","0.6137","0.2362","0.1110","0.0133","0.1022","0.2392","0.1202","0.8403","0.0249","0.0090","medium","low","kbo_pitcher_type_splits","248","","","","","","","","","kbo-hitter-abilities-v2-compressed"
"2025","68305","KBO-68305","키움 히어로즈","변상권","OF","KBO","0","20","19","0","0","0","10","10","10","11","10","1","10","10","0.5273","0.5089","0.4516","0.5502","0.5099","0.4979","0.5020","0.2623","0.1230","0.0175","0.0762","0.1801","0.0746","0.7488","0.0243","0.0037","very_low","very_low","kbo_pitcher_type_splits","19","","","","","","","","","kbo-hitter-abilities-v2-compressed"
"2025","53309","KBO-53309","키움 히어로즈","서유신","IF","KBO","0","8","7","0","0","0","10","10","10","10","10","1","10","10","0.4887","0.5014","0.5128","0.4863","0.4782","0.5040","0.4988","0.2450","0.1181","0.0195","0.0939","0.2187","0.0805","0.7488","0.0262","0.0040","very_low","very_low","kbo_pitcher_type_splits","7","","","","","","","","","kbo-hitter-abilities-v2-compressed"
"2025","65357","KBO-65357","키움 히어로즈","송성문","IF","KBO","0","646","574","27","6","2","15","14","13","14","13","1","13","11","0.9003","0.8917","0.7637","0.8522","0.7944","0.8007","0.6066","0.3074","0.2012","0.0377","0.1034","0.1550","0.1135","0.8780","0.0268","0.0081","high","medium","kbo_pitcher_type_splits","574","","","","","","","","","kbo-hitter-abilities-v2-compressed"
"2025","54394","KBO-54394","키움 히어로즈","송지후","IF","KBO","0","86","80","1","1","0","9","10","9","10","10","1","10","10","0.3083","0.4102","0.3006","0.5155","0.4191","0.4635","0.4594","0.2234","0.1036","0.0167","0.0653","0.2022","0.0751","0.6807","0.0343","0.0030","low","very_low","kbo_pitcher_type_splits","80","","","","","","","","","kbo-hitter-abilities-v2-compressed"
"2025","55370","KBO-55370","키움 히어로즈","양현종","IF","KBO","0","14","12","0","0","0","10","10","10","10","10","1","10","10","0.4768","0.4943","0.5290","0.4808","0.4678","0.5036","0.4990","0.2430","0.1129","0.0185","0.0977","0.2159","0.0775","0.7488","0.0252","0.0039","very_low","very_low","kbo_pitcher_type_splits","12","","","","","","","","","kbo-hitter-abilities-v2-compressed"
"2025","55392","KBO-55392","키움 히어로즈","어준서","IF","KBO","0","360","324","1","2","0","9","9","10","10","10","6","9","11","0.3426","0.3373","0.4270","0.4848","0.4569","0.2860","0.5927","0.2434","0.0982","0.0176","0.0851","0.2057","0.0334","0.7716","0.0218","0.0013","high","medium","kbo_pitcher_type_splits","324","","","","","","","","","kbo-hitter-abilities-v2-compressed"
"2025","55393","KBO-55393","키움 히어로즈","여동욱","IF","KBO","0","61","53","0","1","0","9","11","11","9","9","4","10","10","0.3359","0.5934","0.6034","0.3466","0.3696","0.4617","0.4801","0.2171","0.1284","0.0255","0.1003","0.2523","0.0662","0.7488","0.0377","0.0033","low","very_low","kbo_pitcher_type_splits","53","","","","","","","","","kbo-hitter-abilities-v2-compressed"
"2025","55339","KBO-55339","키움 히어로즈","염승원","IF","KBO","0","21","19","0","0","0","10","10","10","10","10","1","10","10","0.4947","0.4742","0.4786","0.4811","0.4845","0.4979","0.5020","0.2539","0.1062","0.0174","0.0838","0.2117","0.0746","0.7488","0.0243","0.0037","very_low","very_low","kbo_pitcher_type_splits","19","","","","","","","","","kbo-hitter-abilities-v2-compressed"
"2025","78756","KBO-78756","키움 히어로즈","오선진","IF","KBO","0","163","143","0","1","0","10","9","10","9","10","8","9","10","0.4264","0.3223","0.3723","0.2610","0.4097","0.3119","0.5361","0.2478","0.0973","0.0118","0.0804","0.2457","0.0419","0.7488","0.0238","0.0021","medium","low","kbo_pitcher_type_splits","143","","","","","","","","","kbo-hitter-abilities-v2-compressed"
