"search_name","candidate_status","kbo_player_id","name","team_id","team_name","position_name","bats_throws","profile_link","source_url"
"이한림","now","55100","이한림","LG","LG","포수","우투우타","/Futures/Player/HitterDetail.aspx?playerId=55100","https://www.koreabaseball.com/ws/Controls.asmx/GetSearchPlayer"
"이해승","now","69416","이해승","SS","삼성","내야수","우투우타","/Record/Player/HitterDetail/Basic.aspx?playerId=69416","https://www.koreabaseball.com/ws/Controls.asmx/GetSearchPlayer"
"이현민","now","54014","이현민","KT","KT","투수","우투우타","/Futures/Player/PitcherDetail.aspx?playerId=54014","https://www.koreabaseball.com/ws/Controls.asmx/GetSearchPlayer"
"이현민","retire","79289","이현민","OB","두산","외야수","우투우타","/Record/Retire/Hitter.aspx?playerId=79289","https://www.koreabaseball.com/ws/Controls.asmx/GetSearchPlayer"
"이형범","now","62951","이형범","HT","KIA","투수","우투우타","/Record/Player/PitcherDetail/Basic.aspx?playerId=62951","https://www.koreabaseball.com/ws/Controls.asmx/GetSearchPlayer"
"이형종","now","78135","이형종","WO","키움","외야수","우투우타","/Record/Player/HitterDetail/Basic.aspx?playerId=78135","https://www.koreabaseball.com/ws/Controls.asmx/GetSearchPlayer"
"이호민","now","55663","이호민","SM","상무","투수","우투우타","/Futures/Player/PitcherDetail.aspx?playerId=55663","https://www.koreabaseball.com/ws/Controls.asmx/GetSearchPlayer"
"이호성","now","53455","이호성","SS","삼성","투수","우투우타","/Record/Player/PitcherDetail/Basic.aspx?playerId=53455","https://www.koreabaseball.com/ws/Controls.asmx/GetSearchPlayer"
"이호성","retire","90658","이호성","HT","KIA","외야수","우투우타","/Record/Retire/Hitter.aspx?playerId=90658","https://www.koreabaseball.com/ws/Controls.asmx/GetSearchPlayer"
"이호성","retire","75244","이호성","NC","NC","내야수","우투우타","/Record/Retire/Hitter.aspx?playerId=75244","https://www.koreabaseball.com/ws/Controls.asmx/GetSearchPlayer"
"이호연","now","68504","이호연","HT","KIA","내야수","우투좌타","/Record/Player/HitterDetail/Basic.aspx?playerId=68504","https://www.koreabaseball.com/ws/Controls.asmx/GetSearchPlayer"
"이호준","now","54598","이호준","LT","롯데","내야수","우투좌타","/Record/Player/HitterDetail/Basic.aspx?playerId=54598","https://www.koreabaseball.com/ws/Controls.asmx/GetSearchPlayer"
"이호준","retire","64058","이호준","KT","KT","투수","좌투좌타","/Record/Retire/Pitcher.aspx?playerId=64058","https://www.koreabaseball.com/ws/Controls.asmx/GetSearchPlayer"
"이호준","retire","94629","이호준","NC","NC","내야수","우투우타","/Record/Retire/Hitter.aspx?playerId=94629","https://www.koreabaseball.com/ws/Controls.asmx/GetSearchPlayer"
"임근우","now","52807","임근우","SK","SSG","외야수","우투우타","/Record/Player/HitterDetail/Basic.aspx?playerId=52807","https://www.koreabaseball.com/ws/Controls.asmx/GetSearchPlayer"
"임기영","now","62754","임기영","SS","삼성","투수","우언우타","/Record/Player/PitcherDetail/Basic.aspx?playerId=62754","https://www.koreabaseball.com/ws/Controls.asmx/GetSearchPlayer"
"임병욱","now","64346","임병욱","WO","키움","외야수","우투좌타","/Record/Player/HitterDetail/Basic.aspx?playerId=64346","https://www.koreabaseball.com/ws/Controls.asmx/GetSearchPlayer"
"임상현","retire","54900","임상현","NC","NC","투수","우투우타","/Record/Retire/Pitcher.aspx?playerId=54900","https://www.koreabaseball.com/ws/Controls.asmx/GetSearchPlayer"
"임정호","now","63959","임정호","NC","NC","투수","좌투좌타","/Record/Player/PitcherDetail/Basic.aspx?playerId=63959","https://www.koreabaseball.com/ws/Controls.asmx/GetSearchPlayer"
"임종성","now","54236","임종성","OB","두산","내야수","우투우타","/Record/Player/HitterDetail/Basic.aspx?playerId=54236","https://www.koreabaseball.com/ws/Controls.asmx/GetSearchPlayer"
"임종찬","now","50704","임종찬","HH","한화","외야수","우투좌타","/Record/Player/HitterDetail/Basic.aspx?playerId=50704","https://www.koreabaseball.com/ws/Controls.asmx/GetSearchPlayer"
"임준형","now","69113","임준형","KT","KT","투수","좌투좌타","/Record/Player/PitcherDetail/Basic.aspx?playerId=69113","https://www.koreabaseball.com/ws/Controls.asmx/GetSearchPlayer"
"임준형","retire","52205","임준형","OB","두산","투수","우투우타","/Record/Retire/Pitcher.aspx?playerId=52205","https://www.koreabaseball.com/ws/Controls.asmx/GetSearchPlayer"
"임지민","now","52902","임지민","NC","NC","투수","우투우타","/Record/Player/PitcherDetail/Basic.aspx?playerId=52902","https://www.koreabaseball.com/ws/Controls.asmx/GetSearchPlayer"
"임지열","now","64340","임지열","WO","키움","외야수","우투우타","/Record/Player/HitterDetail/Basic.aspx?playerId=64340","https://www.koreabaseball.com/ws/Controls.asmx/GetSearchPlayer"
"임진묵","now","55382","임진묵","WO","키움","투수","우투우타","/Record/Player/PitcherDetail/Basic.aspx?playerId=55382","https://www.koreabaseball.com/ws/Controls.asmx/GetSearchPlayer"
"임찬규","now","61101","임찬규","LG","LG","투수","우투우타","/Record/Player/PitcherDetail/Basic.aspx?playerId=61101","https://www.koreabaseball.com/ws/Controls.asmx/GetSearchPlayer"
"임창민","retire","78352","임창민","SS","삼성","투수","우투우타","/Record/Retire/Pitcher.aspx?playerId=78352","https://www.koreabaseball.com/ws/Controls.asmx/GetSearchPlayer"
"장규현","now","51762","장규현","HH","한화","포수","우투좌타","/Record/Player/HitterDetail/Basic.aspx?playerId=51762","https://www.koreabaseball.com/ws/Controls.asmx/GetSearchPlayer"
"장두성","now","68507","장두성","LT","롯데","외야수","우투좌타","/Record/Player/HitterDetail/Basic.aspx?playerId=68507","https://www.koreabaseball.com/ws/Controls.asmx/GetSearchPlayer"
"장민재","retire","79764","장민재","HH","한화","투수","우투우타","/Record/Retire/Pitcher.aspx?playerId=79764","https://www.koreabaseball.com/ws/Controls.asmx/GetSearchPlayer"
"장성우","now","78548","장성우","KT","KT","포수","우투우타","/Record/Player/HitterDetail/Basic.aspx?playerId=78548","https://www.koreabaseball.com/ws/Controls.asmx/GetSearchPlayer"
"장승현","now","63202","장승현","SS","삼성","포수","우투우타","/Record/Player/HitterDetail/Basic.aspx?playerId=63202","https://www.koreabaseball.com/ws/Controls.asmx/GetSearchPlayer"
"장시환","now","77318","장시환","LG","LG","투수","우투우타","/Record/Player/PitcherDetail/Basic.aspx?playerId=77318","https://www.koreabaseball.com/ws/Controls.asmx/GetSearchPlayer"
"장재혁","now","50641","장재혁","HT","KIA","투수","우투우타","/Record/Player/PitcherDetail/Basic.aspx?playerId=50641","https://www.koreabaseball.com/ws/Controls.asmx/GetSearchPlayer"
"장재혁","retire","52417","장재혁","SS","삼성","투수","우투우타","/Record/Retire/Pitcher.aspx?playerId=52417","https://www.koreabaseball.com/ws/Controls.asmx/GetSearchPlayer"
"장재혁","retire","70754","장재혁","HH","한화","투수","우투우타","/Record/Retire/Pitcher.aspx?playerId=70754","https://www.koreabaseball.com/ws/Controls.asmx/GetSearchPlayer"
"장준원","now","64115","장준원","KT","KT","내야수","우투우타","/Record/Player/HitterDetail/Basic.aspx?playerId=64115","https://www.koreabaseball.com/ws/Controls.asmx/GetSearchPlayer"
"장지훈","now","51895","장지훈","SK","SSG","투수","우투우타","/Record/Player/PitcherDetail/Basic.aspx?playerId=51895","https://www.koreabaseball.com/ws/Controls.asmx/GetSearchPlayer"
"장지훈","retire","67443","장지훈","SS","삼성","투수","우투우타","/Record/Retire/Pitcher.aspx?playerId=67443","https://www.koreabaseball.com/ws/Controls.asmx/GetSearchPlayer"
"장진혁","now","66706","장진혁","KT","KT","외야수","우투좌타","/Record/Player/HitterDetail/Basic.aspx?playerId=66706","https://www.koreabaseball.com/ws/Controls.asmx/GetSearchPlayer"
"장창훈","now","55993","장창훈","NC","NC","외야수","우투좌타","/Futures/Player/HitterDetail.aspx?playerId=55993","https://www.koreabaseball.com/ws/Controls.asmx/GetSearchPlayer"
"장현식","now","63950","장현식","LG","LG","투수","우투우타","/Record/Player/PitcherDetail/Basic.aspx?playerId=63950","https://www.koreabaseball.com/ws/Controls.asmx/GetSearchPlayer"
"잭로그","now","55239","잭로그","OB","두산","투수","좌투좌타","/Record/Player/PitcherDetail/Basic.aspx?playerId=55239","https://www.koreabaseball.com/ws/Controls.asmx/GetSearchPlayer"
"전다민","now","54214","전다민","OB","두산","외야수","우투좌타","/Record/Player/HitterDetail/Basic.aspx?playerId=54214","https://www.koreabaseball.com/ws/Controls.asmx/GetSearchPlayer"
"전루건","now","69204","전루건","NC","NC","투수","우투우타","/Futures/Player/PitcherDetail.aspx?playerId=69204","https://www.koreabaseball.com/ws/Controls.asmx/GetSearchPlayer"
"전민재","now","68205","전민재","LT","롯데","내야수","우투우타","/Record/Player/HitterDetail/Basic.aspx?playerId=68205","https://www.koreabaseball.com/ws/Controls.asmx/GetSearchPlayer"
"전병우","now","65586","전병우","SS","삼성","내야수","우투우타","/Record/Player/HitterDetail/Basic.aspx?playerId=65586","https://www.koreabaseball.com/ws/Controls.asmx/GetSearchPlayer"
"전사민","now","69969","전사민","NC","NC","투수","우투우타","/Record/Player/PitcherDetail/Basic.aspx?playerId=69969","https://www.koreabaseball.com/ws/Controls.asmx/GetSearchPlayer"
"전상현","now","66609","전상현","HT","KIA","투수","우투우타","/Record/Player/PitcherDetail/Basic.aspx?playerId=66609","https://www.koreabaseball.com/ws/Controls.asmx/GetSearchPlayer"
"전영준","now","52809","전영준","SK","SSG","투수","우투우타","/Record/Player/PitcherDetail/Basic.aspx?playerId=52809","https://www.koreabaseball.com/ws/Controls.asmx/GetSearchPlayer"
"전용주","now","69047","전용주","KT","KT","투수","좌투좌타","/Record/Player/PitcherDetail/Basic.aspx?playerId=69047","https://www.koreabaseball.com/ws/Controls.asmx/GetSearchPlayer"
"전준우","now","78513","전준우","LT","롯데","외야수","우투우타","/Record/Player/HitterDetail/Basic.aspx?playerId=78513","https://www.koreabaseball.com/ws/Controls.asmx/GetSearchPlayer"
"전준표","now","54362","전준표","WO","키움","투수","우투우타","/Record/Player/PitcherDetail/Basic.aspx?playerId=54362","https://www.koreabaseball.com/ws/Controls.asmx/GetSearchPlayer"
"전태현","now","55397","전태현","WO","키움","내야수","우투좌타","/Record/Player/HitterDetail/Basic.aspx?playerId=55397","https://www.koreabaseball.com/ws/Controls.asmx/GetSearchPlayer"
"정동윤","now","66858","정동윤","SK","SSG","투수","우투좌타","/Record/Player/PitcherDetail/Basic.aspx?playerId=66858","https://www.koreabaseball.com/ws/Controls.asmx/GetSearchPlayer"
"정민규","now","51764","정민규","HH","한화","내야수","우투우타","/Record/Player/HitterDetail/Basic.aspx?playerId=51764","https://www.koreabaseball.com/ws/Controls.asmx/GetSearchPlayer"
"정민성","now","54467","정민성","SS","삼성","투수","우투우타","/Record/Player/PitcherDetail/Basic.aspx?playerId=54467","https://www.koreabaseball.com/ws/Controls.asmx/GetSearchPlayer"
"정보근","now","68518","정보근","LT","롯데","포수","우투우타","/Record/Player/HitterDetail/Basic.aspx?playerId=68518","https://www.koreabaseball.com/ws/Controls.asmx/GetSearchPlayer"
"정성종","now","68556","정성종","LT","롯데","투수","우투좌타","/Record/Player/PitcherDetail/Basic.aspx?playerId=68556","https://www.koreabaseball.com/ws/Controls.asmx/GetSearchPlayer"
"정세영","now","55377","정세영","WO","키움","투수","좌투좌타","/Record/Player/PitcherDetail/Basic.aspx?playerId=55377","https://www.koreabaseball.com/ws/Controls.asmx/GetSearchPlayer"
"정수빈","now","79231","정수빈","OB","두산","외야수","좌투좌타","/Record/Player/HitterDetail/Basic.aspx?playerId=79231","https://www.koreabaseball.com/ws/Controls.asmx/GetSearchPlayer"
"정우영","now","69159","정우영","LG","LG","투수","우언우타","/Record/Player/PitcherDetail/Basic.aspx?playerId=69159","https://www.koreabaseball.com/ws/Controls.asmx/GetSearchPlayer"
"정우주","now","55743","정우주","HH","한화","투수","우투우타","/Record/Player/PitcherDetail/Basic.aspx?playerId=55743","https://www.koreabaseball.com/ws/Controls.asmx/GetSearchPlayer"
"정우준","now","51546","정우준","LT","롯데","투수","우투우타","/Futures/Player/PitcherDetail.aspx?playerId=51546","https://www.koreabaseball.com/ws/Controls.asmx/GetSearchPlayer"
"정준재","now","54812","정준재","SK","SSG","내야수","우투좌타","/Record/Player/HitterDetail/Basic.aspx?playerId=54812","https://www.koreabaseball.com/ws/Controls.asmx/GetSearchPlayer"
"정철원","now","68242","정철원","LT","롯데","투수","우투우타","/Record/Player/PitcherDetail/Basic.aspx?playerId=68242","https://www.koreabaseball.com/ws/Controls.asmx/GetSearchPlayer"
"정해영","now","50662","정해영","HT","KIA","투수","우투우타","/Record/Player/PitcherDetail/Basic.aspx?playerId=50662","https://www.koreabaseball.com/ws/Controls.asmx/GetSearchPlayer"
"정해원","now","53659","정해원","HT","KIA","외야수","우투우타","/Record/Player/HitterDetail/Basic.aspx?playerId=53659","https://www.koreabaseball.com/ws/Controls.asmx/GetSearchPlayer"
"정현수","now","54537","정현수","LT","롯데","투수","좌투좌타","/Record/Player/PitcherDetail/Basic.aspx?playerId=54537","https://www.koreabaseball.com/ws/Controls.asmx/GetSearchPlayer"
"정현우","now","56091","정현우","KT","KT","투수","우투좌타","/Futures/Player/PitcherDetail.aspx?playerId=56091","https://www.koreabaseball.com/ws/Controls.asmx/GetSearchPlayer"
"정현우","now","55313","정현우","WO","키움","투수","좌투좌타","/Record/Player/PitcherDetail/Basic.aspx?playerId=55313","https://www.koreabaseball.com/ws/Controls.asmx/GetSearchPlayer"
"정현창","now","55926","정현창","HT","KIA","내야수","우투좌타","/Record/Player/HitterDetail/Basic.aspx?playerId=55926","https://www.koreabaseball.com/ws/Controls.asmx/GetSearchPlayer"
"제환유","now","50211","제환유","OB","두산","투수","우투좌타","/Futures/Player/PitcherDetail.aspx?playerId=50211","https://www.koreabaseball.com/ws/Controls.asmx/GetSearchPlayer"
"조대현","now","68089","조대현","KT","KT","포수","우투우타","/Record/Player/HitterDetail/Basic.aspx?playerId=68089","https://www.koreabaseball.com/ws/Controls.asmx/GetSearchPlayer"
"조대현","retire","54667","조대현","HT","KIA","투수","우투우타","/Record/Retire/Pitcher.aspx?playerId=54667","https://www.koreabaseball.com/ws/Controls.asmx/GetSearchPlayer"
"조동욱","now","54768","조동욱","HH","한화","투수","좌투좌타","/Record/Player/PitcherDetail/Basic.aspx?playerId=54768","https://www.koreabaseball.com/ws/Controls.asmx/GetSearchPlayer"
"조민석","now","52903","조민석","NC","NC","투수","우투좌타","/Record/Player/PitcherDetail/Basic.aspx?playerId=52903","https://www.koreabaseball.com/ws/Controls.asmx/GetSearchPlayer"
"조병현","now","51897","조병현","SK","SSG","투수","우투우타","/Record/Player/PitcherDetail/Basic.aspx?playerId=51897","https://www.koreabaseball.com/ws/Controls.asmx/GetSearchPlayer"
"조상우","now","63342","조상우","HT","KIA","투수","우투우타","/Record/Player/PitcherDetail/Basic.aspx?playerId=63342","https://www.koreabaseball.com/ws/Controls.asmx/GetSearchPlayer"
"조세진","now","52516","조세진","LT","롯데","외야수","우투우타","/Record/Player/HitterDetail/Basic.aspx?playerId=52516","https://www.koreabaseball.com/ws/Controls.asmx/GetSearchPlayer"
"조수행","now","66209","조수행","OB","두산","외야수","우투좌타","/Record/Player/HitterDetail/Basic.aspx?playerId=66209","https://www.koreabaseball.com/ws/Controls.asmx/GetSearchPlayer"
"조영건","now","69360","조영건","WO","키움","투수","우투우타","/Record/Player/PitcherDetail/Basic.aspx?playerId=69360","https://www.koreabaseball.com/ws/Controls.asmx/GetSearchPlayer"
"조이현","now","64768","조이현","KT","KT","투수","우투좌타","/Record/Player/PitcherDetail/Basic.aspx?playerId=64768","https://www.koreabaseball.com/ws/Controls.asmx/GetSearchPlayer"
"조형우","now","51865","조형우","SK","SSG","포수","우투우타","/Record/Player/HitterDetail/Basic.aspx?playerId=51865","https://www.koreabaseball.com/ws/Controls.asmx/GetSearchPlayer"
"주권","now","65060","주권","KT","KT","투수","우투우타","/Record/Player/PitcherDetail/Basic.aspx?playerId=65060","https://www.koreabaseball.com/ws/Controls.asmx/GetSearchPlayer"
"주성원","now","69332","주성원","WO","키움","외야수","우투우타","/Record/Player/HitterDetail/Basic.aspx?playerId=69332","https://www.koreabaseball.com/ws/Controls.asmx/GetSearchPlayer"
"주승우","retire","52330","주승우","WO","키움","투수","우투우타","/Record/Retire/Pitcher.aspx?playerId=52330","https://www.koreabaseball.com/ws/Controls.asmx/GetSearchPlayer"
"주현상","now","65707","주현상","HH","한화","투수","우투우타","/Record/Player/PitcherDetail/Basic.aspx?playerId=65707","https://www.koreabaseball.com/ws/Controls.asmx/GetSearchPlayer"
"주효상","now","66354","주효상","HT","KIA","포수","우투좌타","/Record/Player/HitterDetail/Basic.aspx?playerId=66354","https://www.koreabaseball.com/ws/Controls.asmx/GetSearchPlayer"
"진우영","now","54148","진우영","LG","LG","투수","우투우타","/Futures/Player/PitcherDetail.aspx?playerId=54148","https://www.koreabaseball.com/ws/Controls.asmx/GetSearchPlayer"
"진해수","retire","76650","진해수","LT","롯데","투수","좌투좌타","/Record/Retire/Pitcher.aspx?playerId=76650","https://www.koreabaseball.com/ws/Controls.asmx/GetSearchPlayer"
"차승준","now","55435","차승준","SS","삼성","내야수","우투좌타","/Record/Player/HitterDetail/Basic.aspx?playerId=55435","https://www.koreabaseball.com/ws/Controls.asmx/GetSearchPlayer"
"채은성","now","79192","채은성","HH","한화","내야수","우투우타","/Record/Player/HitterDetail/Basic.aspx?playerId=79192","https://www.koreabaseball.com/ws/Controls.asmx/GetSearchPlayer"
"채현우","now","69804","채현우","SK","SSG","외야수","우투우타","/Record/Player/HitterDetail/Basic.aspx?playerId=69804","https://www.koreabaseball.com/ws/Controls.asmx/GetSearchPlayer"
"천범석","now","55890","천범석","SK","SSG","투수","우투우타","/Record/Player/PitcherDetail/Basic.aspx?playerId=55890","https://www.koreabaseball.com/ws/Controls.asmx/GetSearchPlayer"
"천성호","now","50054","천성호","LG","LG","내야수","우투좌타","/Record/Player/HitterDetail/Basic.aspx?playerId=50054","https://www.koreabaseball.com/ws/Controls.asmx/GetSearchPlayer"
"천성호","retire","86346","천성호","HD","청보","투수","우투우타","/Record/Retire/Pitcher.aspx?playerId=86346","https://www.koreabaseball.com/ws/Controls.asmx/GetSearchPlayer"
"천재환","now","67905","천재환","NC","NC","외야수","우투우타","/Record/Player/HitterDetail/Basic.aspx?playerId=67905","https://www.koreabaseball.com/ws/Controls.asmx/GetSearchPlayer"
"천현재","now","52208","천현재","OB","두산","외야수","우투좌타","/Futures/Player/HitterDetail.aspx?playerId=52208","https://www.koreabaseball.com/ws/Controls.asmx/GetSearchPlayer"
"최동환","now","79140","최동환","KT","KT","투수","우투우타","/Record/Player/PitcherDetail/Basic.aspx?playerId=79140","https://www.koreabaseball.com/ws/Controls.asmx/GetSearchPlayer"
"최민석","now","55268","최민석","OB","두산","투수","우투우타","/Record/Player/PitcherDetail/Basic.aspx?playerId=55268","https://www.koreabaseball.com/ws/Controls.asmx/GetSearchPlayer"
"최민준","now","68856","최민준","SK","SSG","투수","우투우타","/Record/Player/PitcherDetail/Basic.aspx?playerId=68856","https://www.koreabaseball.com/ws/Controls.asmx/GetSearchPlayer"
"최민준","retire","73757","최민준","HH","한화","외야수","좌투좌타","/Record/Retire/Hitter.aspx?playerId=73757","https://www.koreabaseball.com/ws/Controls.asmx/GetSearchPlayer"
"최성민","now","51007","최성민","KT","KT","외야수","좌투좌타","/Record/Player/HitterDetail/Basic.aspx?playerId=51007","https://www.koreabaseball.com/ws/Controls.asmx/GetSearchPlayer"
"최성민","retire","79137","최성민","LG","LG","투수","좌투좌타","/Record/Retire/Pitcher.aspx?playerId=79137","https://www.koreabaseball.com/ws/Controls.asmx/GetSearchPlayer"
"최성영","now","66920","최성영","NC","NC","투수","좌투좌타","/Record/Player/PitcherDetail/Basic.aspx?playerId=66920","https://www.koreabaseball.com/ws/Controls.asmx/GetSearchPlayer"
"최성훈","retire","62146","최성훈","SS","삼성","투수","좌투좌타","/Record/Retire/Pitcher.aspx?playerId=62146","https://www.koreabaseball.com/ws/Controls.asmx/GetSearchPlayer"
"최승민","retire","65905","최승민","LG","LG","외야수","우투좌타","/Record/Retire/Hitter.aspx?playerId=65905","https://www.koreabaseball.com/ws/Controls.asmx/GetSearchPlayer"
"최승민","retire","93166","최승민","SB","쌍방울","투수","우투우타","/Record/Retire/Pitcher.aspx?playerId=93166","https://www.koreabaseball.com/ws/Controls.asmx/GetSearchPlayer"
"최승용","now","51264","최승용","OB","두산","투수","좌투좌타","/Record/Player/PitcherDetail/Basic.aspx?playerId=51264","https://www.koreabaseball.com/ws/Controls.asmx/GetSearchPlayer"
"최용준","now","50650","최용준","SK","SSG","투수","우투우타","/Record/Player/PitcherDetail/Basic.aspx?playerId=50650","https://www.koreabaseball.com/ws/Controls.asmx/GetSearchPlayer"
"최우석","now","54903","최우석","NC","NC","투수","우투우타","/Record/Player/PitcherDetail/Basic.aspx?playerId=54903","https://www.koreabaseball.com/ws/Controls.asmx/GetSearchPlayer"
"최우석","retire","90490","최우석","LG","LG","투수","좌투좌타","/Record/Retire/Pitcher.aspx?playerId=90490","https://www.koreabaseball.com/ws/Controls.asmx/GetSearchPlayer"
"최우석","retire","62741","최우석","HH","한화","투수","우투우타","/Record/Retire/Pitcher.aspx?playerId=62741","https://www.koreabaseball.com/ws/Controls.asmx/GetSearchPlayer"
"최원영","now","52103","최원영","LG","LG","외야수","우투우타","/Record/Player/HitterDetail/Basic.aspx?playerId=52103","https://www.koreabaseball.com/ws/Controls.asmx/GetSearchPlayer"
"최원준","now","66606","최원준","KT","KT","외야수","우투좌타","/Record/Player/HitterDetail/Basic.aspx?playerId=66606","https://www.koreabaseball.com/ws/Controls.asmx/GetSearchPlayer"
"최원준","now","67263","최원준","OB","두산","투수","우언우타","/Record/Player/PitcherDetail/Basic.aspx?playerId=67263","https://www.koreabaseball.com/ws/Controls.asmx/GetSearchPlayer"
"최원준","now","53705","최원준","HH","한화","내야수","우투좌타","/Record/Player/HitterDetail/Basic.aspx?playerId=53705","https://www.koreabaseball.com/ws/Controls.asmx/GetSearchPlayer"
"최원준","retire","64669","최원준","HT","KIA","내야수","우투좌타","/Record/Retire/Hitter.aspx?playerId=64669","https://www.koreabaseball.com/ws/Controls.asmx/GetSearchPlayer"
"최원태","now","65320","최원태","SS","삼성","투수","우투우타","/Record/Player/PitcherDetail/Basic.aspx?playerId=65320","https://www.koreabaseball.com/ws/Controls.asmx/GetSearchPlayer"
"최윤석","now","55894","최윤석","SK","SSG","내야수","우투우타","/Record/Player/HitterDetail/Basic.aspx?playerId=55894","https://www.koreabaseball.com/ws/Controls.asmx/GetSearchPlayer"
"최윤석","retire","60805","최윤석","HH","한화","내야수","우투우타","/Record/Retire/Hitter.aspx?playerId=60805","https://www.koreabaseball.com/ws/Controls.asmx/GetSearchPlayer"
"최인호","now","50707","최인호","HH","한화","외야수","우투좌타","/Record/Player/HitterDetail/Basic.aspx?playerId=50707","https://www.koreabaseball.com/ws/Controls.asmx/GetSearchPlayer"
"최재훈","now","78288","최재훈","HH","한화","포수","우투우타","/Record/Player/HitterDetail/Basic.aspx?playerId=78288","https://www.koreabaseball.com/ws/Controls.asmx/GetSearchPlayer"
"최정","now","75847","최정","SK","SSG","내야수","우투우타","/Record/Player/HitterDetail/Basic.aspx?playerId=75847","https://www.koreabaseball.com/ws/Controls.asmx/GetSearchPlayer"
"최정용","now","65464","최정용","HT","KIA","내야수","우투좌타","/Record/Player/HitterDetail/Basic.aspx?playerId=65464","https://www.koreabaseball.com/ws/Controls.asmx/GetSearchPlayer"
"최정원","now","69992","최정원","NC","NC","내야수","우투좌타","/Record/Player/HitterDetail/Basic.aspx?playerId=69992","https://www.koreabaseball.com/ws/Controls.asmx/GetSearchPlayer"
"최종인","now","50206","최종인","OB","두산","투수","우투우타","/Record/Player/PitcherDetail/Basic.aspx?playerId=50206","https://www.koreabaseball.com/ws/Controls.asmx/GetSearchPlayer"
"최주환","now","76267","최주환","WO","키움","내야수","우투좌타","/Record/Player/HitterDetail/Basic.aspx?playerId=76267","https://www.koreabaseball.com/ws/Controls.asmx/GetSearchPlayer"
"최준용","now","50556","최준용","LT","롯데","투수","우투우타","/Record/Player/PitcherDetail/Basic.aspx?playerId=50556","https://www.koreabaseball.com/ws/Controls.asmx/GetSearchPlayer"
"최준우","now","68868","최준우","SK","SSG","외야수","우투좌타","/Record/Player/HitterDetail/Basic.aspx?playerId=68868","https://www.koreabaseball.com/ws/Controls.asmx/GetSearchPlayer"
"최준호","now","53259","최준호","OB","두산","투수","우투우타","/Record/Player/PitcherDetail/Basic.aspx?playerId=53259","https://www.koreabaseball.com/ws/Controls.asmx/GetSearchPlayer"
"최준호","retire","91871","최준호","SB","쌍방울","외야수","좌투좌타","/Record/Retire/Hitter.aspx?playerId=91871","https://www.koreabaseball.com/ws/Controls.asmx/GetSearchPlayer"
"최지강","now","52206","최지강","OB","두산","투수","우투좌타","/Record/Player/PitcherDetail/Basic.aspx?playerId=52206","https://www.koreabaseball.com/ws/Controls.asmx/GetSearchPlayer"
"최지광","now","67421","최지광","SS","삼성","투수","우투우타","/Record/Player/PitcherDetail/Basic.aspx?playerId=67421","https://www.koreabaseball.com/ws/Controls.asmx/GetSearchPlayer"
"최지민","now","52639","최지민","HT","KIA","투수","좌투좌타","/Record/Player/PitcherDetail/Basic.aspx?playerId=52639","https://www.koreabaseball.com/ws/Controls.asmx/GetSearchPlayer"
"최지훈","now","50854","최지훈","SK","SSG","외야수","우투좌타","/Record/Player/HitterDetail/Basic.aspx?playerId=50854","https://www.koreabaseball.com/ws/Controls.asmx/GetSearchPlayer"
"최충연","now","66451","최충연","LT","롯데","투수","우투우타","/Record/Player/PitcherDetail/Basic.aspx?playerId=66451","https://www.koreabaseball.com/ws/Controls.asmx/GetSearchPlayer"
"최하늘","now","68501","최하늘","SS","삼성","투수","우언우타","/Record/Player/PitcherDetail/Basic.aspx?playerId=68501","https://www.koreabaseball.com/ws/Controls.asmx/GetSearchPlayer"
"최항","now","62884","최항","LT","롯데","내야수","우투좌타","/Record/Player/HitterDetail/Basic.aspx?playerId=62884","https://www.koreabaseball.com/ws/Controls.asmx/GetSearchPlayer"
"최현석","now","54803","최현석","SM","상무","투수","우투우타","/Futures/Player/PitcherDetail.aspx?playerId=54803","https://www.koreabaseball.com/ws/Controls.asmx/GetSearchPlayer"
"최형우","now","72443","최형우","SS","삼성","외야수","우투좌타","/Record/Player/HitterDetail/Basic.aspx?playerId=72443","https://www.koreabaseball.com/ws/Controls.asmx/GetSearchPlayer"
"추세현","now","55163","추세현","LG","LG","내야수","우투우타","/Record/Player/HitterDetail/Basic.aspx?playerId=55163","https://www.koreabaseball.com/ws/Controls.asmx/GetSearchPlayer"
"추재현","now","68362","추재현","WO","키움","외야수","좌투좌타","/Record/Player/HitterDetail/Basic.aspx?playerId=68362","https://www.koreabaseball.com/ws/Controls.asmx/GetSearchPlayer"
"치리노스","now","55146","치리노스","LG","LG","투수","우투우타","/Record/Player/PitcherDetail/Basic.aspx?playerId=55146","https://www.koreabaseball.com/ws/Controls.asmx/GetSearchPlayer"
"카디네스","retire","54444","카디네스","WO","키움","외야수","우투우타","/Record/Retire/Hitter.aspx?playerId=54444","https://www.koreabaseball.com/ws/Controls.asmx/GetSearchPlayer"
"케이브","retire","55208","케이브","OB","두산","외야수","좌투좌타","/Record/Retire/Hitter.aspx?playerId=55208","https://www.koreabaseball.com/ws/Controls.asmx/GetSearchPlayer"
"콜어빈","retire","55257","콜어빈","OB","두산","투수","좌투좌타","/Record/Retire/Pitcher.aspx?playerId=55257","https://www.koreabaseball.com/ws/Controls.asmx/GetSearchPlayer"
