"snapshot_date","kbo_player_id","player_uid","team","name","profile_name","position_group","position_name","birth_date","age","bats_throws","height_cm","weight_kg","career","is_rookie","is_foreign","membership_source","last_movement_date","last_movement_type","source_note","source_url"
"2025-10-31","79456","KBO-79456","SSG 랜더스","이지영","이지영","C","포수","1986-02-27","39","우투우타","177","88","서화초-인천신흥중-제물포고-경성대-삼성-상무-삼성-키움","0","0","opening_roster","","","","https://www.koreabaseball.com/Record/Player/HitterDetail/Basic.aspx?playerId=79456"
"2025-10-31","51865","KBO-51865","SSG 랜더스","조형우","조형우","C","포수","2002-04-04","23","우투우타","187","95","송정동초-무등중-광주제일고-SK","0","0","opening_roster","","","","https://www.koreabaseball.com/Record/Player/HitterDetail/Basic.aspx?playerId=51865"
"2025-10-31","51868","KBO-51868","SSG 랜더스","고명준","고명준","IF","내야수","2002-07-08","23","우투우타","185","94","서원초-세광중-세광고-SK","0","0","opening_roster","","","","https://www.koreabaseball.com/Record/Player/HitterDetail/Basic.aspx?playerId=51868"
"2025-10-31","50848","KBO-50848","SSG 랜더스","김성민","김성민","IF","투수","2001-04-30","24","우투우타","185","97","서울학동초-자양중-경기고-SK","0","0","opening_roster","","","","https://www.koreabaseball.com/Record/Player/HitterDetail/Basic.aspx?playerId=50848"
"2025-10-31","76802","KBO-76802","SSG 랜더스","김성현","김성현","IF","내야수","1987-03-09","38","우투우타","172","72","송정동초-충장중-광주제일고-SK-상무-SK","0","0","opening_roster","","","","https://www.koreabaseball.com/Record/Player/HitterDetail/Basic.aspx?playerId=76802"
"2025-10-31","67900","KBO-67900","SSG 랜더스","김수윤","김수윤","IF","내야수","1998-07-16","27","우투우타","180","83","김해삼성초-개성중-부산고-NC-SSG","0","0","opening_roster","","","","https://www.koreabaseball.com/Record/Player/HitterDetail/Basic.aspx?playerId=67900"
"2025-10-31","66917","KBO-66917","SSG 랜더스","김찬형","김찬형","IF","내야수","1997-12-29","27","우투우타","182","83","양정초-경남중-경남고-NC-SSG-상무-SSG","0","0","opening_roster","","","","https://www.koreabaseball.com/Record/Player/HitterDetail/Basic.aspx?playerId=66917"
"2025-10-31","52803","KBO-52803","SSG 랜더스","김태윤","김태윤","IF","내야수","2003-02-28","22","우투좌타","170","65","창우초(하남시리틀)-배명중-배명고","0","0","movement","2025-05-31","소속선수 추가 등록","육성선수 말소","https://www.koreabaseball.com/Record/Player/HitterDetail/Basic.aspx?playerId=52803"
"2025-10-31","67893","KBO-67893","SSG 랜더스","박성한","박성한","IF","내야수","1998-03-30","27","우투좌타","180","77","순천북초-여수중-효천고-SK-상무-SK","0","0","opening_roster","","","","https://www.koreabaseball.com/Record/Player/HitterDetail/Basic.aspx?playerId=67893"
"2025-10-31","54805","KBO-54805","SSG 랜더스","박지환","박지환","IF","외야수","2005-07-12","20","우투우타","183","75","군산남초-군산중-세광고-SSG-상무","0","0","opening_roster","","","","https://www.koreabaseball.com/Record/Player/HitterDetail/Basic.aspx?playerId=54805"
"2025-10-31","52804","KBO-52804","SSG 랜더스","석정우","석정우","IF","내야수","1999-01-20","26","우투우타","180","82","동일중앙초-경남중-경남고-연세대","0","0","opening_roster","","","","https://www.koreabaseball.com/Record/Player/HitterDetail/Basic.aspx?playerId=52804"
"2025-10-31","66864","KBO-66864","SSG 랜더스","안상현","안상현","IF","내야수","1997-01-27","28","우투우타","178","74","사파초-선린중-용마고-SK-상무","0","0","opening_roster","","","","https://www.koreabaseball.com/Record/Player/HitterDetail/Basic.aspx?playerId=66864"
"2025-10-31","54812","KBO-54812","SSG 랜더스","정준재","정준재","IF","내야수","2003-01-03","22","우투좌타","165","68","상인천초-동인천중-강릉고-동국대(얼리 드래프트)","0","0","opening_roster","","","","https://www.koreabaseball.com/Record/Player/HitterDetail/Basic.aspx?playerId=54812"
"2025-10-31","55894","KBO-55894","SSG 랜더스","최윤석","최윤석","IF","내야수","2006-04-25","19","우투우타","187","93","진북초(전주시비전리틀)-전라중-전주고","0","0","movement","2025-05-01","소속선수 추가 등록","육성선수 말소","https://www.koreabaseball.com/Record/Player/HitterDetail/Basic.aspx?playerId=55894"
"2025-10-31","75847","KBO-75847","SSG 랜더스","최정","최정","IF","내야수","1987-02-28","38","우투우타","180","90","대일초-평촌중-유신고-SK","0","0","opening_roster","","","","https://www.koreabaseball.com/Record/Player/HitterDetail/Basic.aspx?playerId=75847"
"2025-10-31","68868","KBO-68868","SSG 랜더스","최준우","최준우","IF","외야수","1999-03-25","26","우투좌타","175","78","방배초-대치중-장충고-SK-상무","0","0","opening_roster","","","","https://www.koreabaseball.com/Record/Player/HitterDetail/Basic.aspx?playerId=68868"
"2025-10-31","50840","KBO-50840","SSG 랜더스","현원회","현원회","IF","내야수","2001-07-08","24","우투우타","180","95","가동초-경상중-대구고-SK","0","0","opening_roster","","","","https://www.koreabaseball.com/Record/Player/HitterDetail/Basic.aspx?playerId=50840"
"2025-10-31","55897","KBO-55897","SSG 랜더스","홍대인","홍대인","IF","내야수","2001-11-23","23","우투좌타","174","76","서원초-세광중-세광고-사이버한국외대(얼리 드래프트)","0","0","movement","2025-05-01","소속선수 추가 등록","육성선수 말소","https://www.koreabaseball.com/Record/Player/HitterDetail/Basic.aspx?playerId=55897"
"2025-10-31","62934","KBO-62934","SSG 랜더스","김성욱","김성욱","OF","외야수","1993-05-01","32","우투우타","181","83","광주서림초-충장중-진흥고-NC-상무-NC","0","0","opening_roster","2025-06-07","트레이드","","https://www.koreabaseball.com/Record/Player/HitterDetail/Basic.aspx?playerId=62934"
"2025-10-31","69825","KBO-69825","SSG 랜더스","김창평","김창평","OF","외야수","2000-06-14","25","우투좌타","185","85","학강초-무등중-광주제일고-SK","0","0","opening_roster","","","","https://www.koreabaseball.com/Record/Player/HitterDetail/Basic.aspx?playerId=69825"
"2025-10-31","50868","KBO-50868","SSG 랜더스","류효승","류효승","OF","외야수","1996-07-16","29","우투우타","190","100","칠성초-경상중-대구상원고-성균관대-SK","0","0","opening_roster","","","","https://www.koreabaseball.com/Record/Player/HitterDetail/Basic.aspx?playerId=50868"
"2025-10-31","51860","KBO-51860","SSG 랜더스","박정빈","박정빈","OF","외야수","2002-06-14","23","우투우타","182","80","효제초-청량중-경기고","0","0","movement","2025-05-01","소속선수 추가 등록","육성선수 말소","https://www.koreabaseball.com/Record/Player/HitterDetail/Basic.aspx?playerId=51860"
"2025-10-31","53827","KBO-53827","SSG 랜더스","에레디아","에레디아","OF","외야수","1991-01-31","34","좌투우타","178","88","쿠바 Eide Luis Agusto Tursios Lima","0","1","opening_roster","","","외국인","https://www.koreabaseball.com/Record/Player/HitterDetail/Basic.aspx?playerId=53827"
"2025-10-31","60558","KBO-60558","SSG 랜더스","오태곤","오태곤","OF","외야수","1991-11-18","33","우투우타","186","88","쌍문초-신월중-청원고-롯데-경찰-롯데-KT-SK","0","0","opening_roster","","","","https://www.koreabaseball.com/Record/Player/HitterDetail/Basic.aspx?playerId=60558"
"2025-10-31","54806","KBO-54806","SSG 랜더스","이승민","이승민","OF","외야수","2005-01-06","20","좌투좌타","187","90","서울도곡초-휘문중-휘문고","0","0","opening_roster","","","","https://www.koreabaseball.com/Record/Player/HitterDetail/Basic.aspx?playerId=54806"
"2025-10-31","67807","KBO-67807","SSG 랜더스","이정범","이정범","OF","외야수","1998-04-10","27","좌투좌타","178","88","인천숭의초-동인천중-인천고-SSG","0","0","opening_roster","","","","https://www.koreabaseball.com/Record/Player/HitterDetail/Basic.aspx?playerId=67807"
"2025-10-31","52807","KBO-52807","SSG 랜더스","임근우","임근우","OF","외야수","1999-07-22","26","우투우타","180","88","서울도곡초-휘문중-휘문고-홍익대","0","0","movement","2025-08-02","소속선수 추가 등록","육성선수 말소","https://www.koreabaseball.com/Record/Player/HitterDetail/Basic.aspx?playerId=52807"
"2025-10-31","69804","KBO-69804","SSG 랜더스","채현우","채현우","OF","외야수","1995-11-21","29","우투우타","182","80","칠성초-경복중-대구상원고-송원대-SK","0","0","opening_roster","","","","https://www.koreabaseball.com/Record/Player/HitterDetail/Basic.aspx?playerId=69804"
"2025-10-31","50854","KBO-50854","SSG 랜더스","최지훈","최지훈","OF","외야수","1997-07-23","28","우투좌타","178","82","광주수창초-무등중-광주제일고-동국대-SK","0","0","opening_roster","","","","https://www.koreabaseball.com/Record/Player/HitterDetail/Basic.aspx?playerId=50854"
"2025-10-31","69813","KBO-69813","SSG 랜더스","하재훈","하재훈","OF","외야수","1990-10-29","35","우투우타","182","90","양덕초-마산동중-용마고-SK-SSG","0","0","opening_roster","","","","https://www.koreabaseball.com/Record/Player/HitterDetail/Basic.aspx?playerId=69813"
"2025-10-31","62895","KBO-62895","SSG 랜더스","한유섬","한유섬","OF","외야수","1989-08-09","36","우투좌타","190","105","중앙초(해운대리틀)-대천중-경남고-경성대-SK-상무-SK","0","0","opening_roster","","","","https://www.koreabaseball.com/Record/Player/HitterDetail/Basic.aspx?playerId=62895"
"2025-10-31","51867","KBO-51867","SSG 랜더스","김건우","김건우","P","투수","2002-07-12","23","좌투좌타","186","88","가현초(인천서구리틀)-동산중-제물포고-SK-SSG-상무","0","0","opening_roster","","","","https://www.koreabaseball.com/Record/Player/PitcherDetail/Basic.aspx?playerId=51867"
"2025-10-31","77829","KBO-77829","SSG 랜더스","김광현","김광현","P","투수","1988-07-22","37","좌투좌타","188","88","덕성초(안산리틀)-안산중앙중-안산공고-SK-세인트루이스","0","0","opening_roster","","","","https://www.koreabaseball.com/Record/Player/PitcherDetail/Basic.aspx?playerId=77829"
"2025-10-31","68043","KBO-68043","SSG 랜더스","김민","김민","P","투수","1999-04-14","26","우투우타","185","88","인천숭의초-평촌중-유신고-KT-상무-KT","0","0","opening_roster","","","","https://www.koreabaseball.com/Record/Player/PitcherDetail/Basic.aspx?playerId=68043"
"2025-10-31","65343","KBO-65343","SSG 랜더스","김택형","김택형","P","투수","1996-10-10","29","좌투좌타","185","90","창영초-재능중-동산고-히어로즈-SK-SSG-상무","0","0","opening_roster","","","","https://www.koreabaseball.com/Record/Player/PitcherDetail/Basic.aspx?playerId=65343"
"2025-10-31","73211","KBO-73211","SSG 랜더스","노경은","노경은","P","투수","1984-03-11","41","우투우타","187","100","화곡초-성남중-성남고-두산-롯데","0","0","opening_roster","","","","https://www.koreabaseball.com/Record/Player/PitcherDetail/Basic.aspx?playerId=73211"
"2025-10-31","62869","KBO-62869","SSG 랜더스","문승원","문승원","P","투수","1989-11-28","35","우투우타","180","88","가동초-배명중-배명고-고려대-SK-상무-SK","0","0","opening_roster","","","","https://www.koreabaseball.com/Record/Player/PitcherDetail/Basic.aspx?playerId=62869"
"2025-10-31","54802","KBO-54802","SSG 랜더스","박기호","박기호","P","투수","2005-07-26","20","우투우타","184","80","샛별초(청주시리틀)-현도중-청주고","0","0","opening_roster","","","","https://www.koreabaseball.com/Record/Player/PitcherDetail/Basic.aspx?playerId=54802"
"2025-10-31","54807","KBO-54807","SSG 랜더스","박성빈","박성빈","P","투수","2003-12-29","21","우투우타","187","92","서울도곡초(강남구리틀)-대치중-휘문고-사이버한국외대(얼리 D)-SSG-상무","0","0","opening_roster","","","","https://www.koreabaseball.com/Record/Player/PitcherDetail/Basic.aspx?playerId=54807"
"2025-10-31","50812","KBO-50812","SSG 랜더스","박시후","박시후","P","투수","2001-05-10","24","좌투좌타","182","88","상인천초-상인천중-인천고-SK","0","0","opening_roster","","","","https://www.koreabaseball.com/Record/Player/PitcherDetail/Basic.aspx?playerId=50812"
"2025-10-31","60841","KBO-60841","SSG 랜더스","박종훈","박종훈","P","투수","1991-08-13","34","우언우타","186","90","군산중앙초-군산중-군산상고-SK-상무-SK","0","0","opening_roster","","","","https://www.koreabaseball.com/Record/Player/PitcherDetail/Basic.aspx?playerId=60841"
"2025-10-31","69839","KBO-69839","SSG 랜더스","백승건","백승건","P","투수","2000-10-29","25","좌투좌타","183","85","동막초-상인천중-인천고-SK-SSG-상무","0","0","opening_roster","","","","https://www.koreabaseball.com/Record/Player/PitcherDetail/Basic.aspx?playerId=69839"
"2025-10-31","61895","KBO-61895","SSG 랜더스","서진용","서진용","P","투수","1992-10-02","33","우투우타","184","88","남부민초-대동중-경남고-상무-SK","0","0","opening_roster","","","","https://www.koreabaseball.com/Record/Player/PitcherDetail/Basic.aspx?playerId=61895"
"2025-10-31","53898","KBO-53898","SSG 랜더스","송영진","송영진","P","투수","2004-05-28","21","우투양타","185","90","대전유천초-한밭중-대전고-SSG-상무","0","0","opening_roster","","","","https://www.koreabaseball.com/Record/Player/PitcherDetail/Basic.aspx?playerId=53898"
"2025-10-31","55860","KBO-55860","SSG 랜더스","신지환","신지환","P","투수","2006-04-17","19","좌투좌타","180","81","강남초-성남중-성남고","1","0","opening_roster","","","신인","https://www.koreabaseball.com/Record/Player/PitcherDetail/Basic.aspx?playerId=55860"
"2025-10-31","54833","KBO-54833","SSG 랜더스","앤더슨","앤더슨","P","투수","1994-03-22","31","우투우타","194","83","미국 Galena(고)-SSG","0","1","opening_roster","","","외국인","https://www.koreabaseball.com/Record/Player/PitcherDetail/Basic.aspx?playerId=54833"
