"season","kbo_player_id","player_uid","snapshot_team","player_name","position_group","record_team","has_record","source_url","AVG","G","PA","AB","R","H","2B","3B","HR","TB","RBI","SB","CS","BB","HBP","SO","GDP","SLG","OBP","E","OPS"
"2025","67005","KBO-67005","삼성 라이온즈","홍현빈","OF","삼성","1","https://www.koreabaseball.com/Futures/Player/HitterTotal.aspx?playerId=67005","0.189","15","39","37","4","7","0","1","1","12","2","0","2","2","0","18","0","0.324","0.231","0","0.555"
"2025","67006","KBO-67006","KT 위즈","안치영","OF","KT","1","https://www.koreabaseball.com/Futures/Player/HitterTotal.aspx?playerId=67006","0.301","42","164","133","35","40","6","2","0","50","28","3","1","24","3","29","0","0.376","0.414","0","0.790"
"2025","67207","KBO-67207","두산 베어스","이유찬","IF","두산","1","https://www.koreabaseball.com/Futures/Player/HitterTotal.aspx?playerId=67207","0.400","2","6","5","2","2","0","0","0","2","2","0","0","1","0","0","0","0.400","0.500","1","0.900"
"2025","67449","KBO-67449","삼성 라이온즈","김성윤","OF","삼성","1","https://www.koreabaseball.com/Futures/Player/HitterTotal.aspx?playerId=67449","0.200","7","32","20","2","4","1","1","0","7","2","1","0","11","1","4","0","0.350","0.500","0","0.850"
"2025","67609","KBO-67609","KIA 타이거즈","박정우","OF","KIA","1","https://www.koreabaseball.com/Futures/Player/HitterTotal.aspx?playerId=67609","0.250","8","24","20","4","5","2","0","0","7","5","1","0","4","0","2","3","0.350","0.375","1","0.725"
"2025","67610","KBO-67610","KIA 타이거즈","김석환","OF","KIA","1","https://www.koreabaseball.com/Futures/Player/HitterTotal.aspx?playerId=67610","0.349","50","207","172","35","60","13","0","13","112","38","1","0","28","4","50","5","0.651","0.444","1","1.095"
"2025","67644","KBO-67644","KT 위즈","이정훈","OF","KT","1","https://www.koreabaseball.com/Futures/Player/HitterTotal.aspx?playerId=67644","0.302","26","71","53","12","16","4","1","4","34","14","1","0","14","1","8","0","0.642","0.437","1","1.079"
"2025","67807","KBO-67807","SSG 랜더스","이정범","OF","SSG","1","https://www.koreabaseball.com/Futures/Player/HitterTotal.aspx?playerId=67807","0.341","80","312","276","52","94","14","3","7","135","60","0","1","27","3","28","7","0.489","0.397","1","0.886"
"2025","67893","KBO-67893","SSG 랜더스","박성한","IF","SSG","1","https://www.koreabaseball.com/Futures/Player/HitterTotal.aspx?playerId=67893","0.333","3","10","6","2","2","1","0","0","3","0","0","0","3","1","2","0","0.500","0.600","1","1.100"
"2025","67900","KBO-67900","SSG 랜더스","김수윤","IF","SSG","1","https://www.koreabaseball.com/Futures/Player/HitterTotal.aspx?playerId=67900","0.314","74","252","226","43","71","14","3","10","121","54","5","0","17","5","38","6","0.535","0.369","10","0.904"
"2025","67905","KBO-67905","NC 다이노스","천재환","OF","NC","1","https://www.koreabaseball.com/Futures/Player/HitterTotal.aspx?playerId=67905","0.267","6","23","15","1","4","3","0","0","7","4","0","1","5","1","4","0","0.467","0.435","0","0.902"
"2025","68050","KBO-68050","KT 위즈","강백호","C","KT","1","https://www.koreabaseball.com/Futures/Player/HitterTotal.aspx?playerId=68050","0.455","3","11","11","3","5","2","0","2","13","4","0","0","0","0","1","0","1.182","0.455","0","1.637"
"2025","68089","KBO-68089","KT 위즈","조대현","C","KT","1","https://www.koreabaseball.com/Futures/Player/HitterTotal.aspx?playerId=68089","0.308","13","39","26","7","8","2","0","2","16","10","0","0","8","2","5","0","0.615","0.462","2","1.077"
"2025","68110","KBO-68110","LG 트윈스","송찬의","OF","LG","1","https://www.koreabaseball.com/Futures/Player/HitterTotal.aspx?playerId=68110","0.231","35","125","108","20","25","2","1","5","44","20","1","1","12","3","23","3","0.407","0.320","0","0.727"
"2025","68119","KBO-68119","LG 트윈스","문성주","OF","LG","1","https://www.koreabaseball.com/Futures/Player/HitterTotal.aspx?playerId=68119","0.375","2","9","8","0","3","0","1","0","5","1","0","0","1","0","2","0","0.625","0.444","0","1.069"
"2025","68205","KBO-68205","롯데 자이언츠","전민재","IF","롯데","1","https://www.koreabaseball.com/Futures/Player/HitterTotal.aspx?playerId=68205","0.237","9","39","38","2","9","2","1","1","16","7","0","0","1","0","9","0","0.421","0.256","1","0.677"
"2025","68305","KBO-68305","키움 히어로즈","변상권","OF","고양","1","https://www.koreabaseball.com/Futures/Player/HitterTotal.aspx?playerId=68305","0.310","79","246","213","32","66","8","2","1","81","28","1","2","27","3","24","15","0.380","0.390","2","0.770"
"2025","68362","KBO-68362","두산 베어스","추재현","OF","두산","1","https://www.koreabaseball.com/Futures/Player/HitterTotal.aspx?playerId=68362","0.330","38","113","94","19","31","6","1","2","45","15","5","1","13","3","9","0","0.479","0.420","1","0.899"
"2025","68407","KBO-68407","삼성 라이온즈","공민규","IF","삼성","1","https://www.koreabaseball.com/Futures/Player/HitterTotal.aspx?playerId=68407","0.288","53","125","104","21","30","4","0","5","49","20","1","2","19","2","16","4","0.471","0.408","4","0.879"
"2025","68463","KBO-68463","삼성 라이온즈","윤정빈","OF","삼성","1","https://www.koreabaseball.com/Futures/Player/HitterTotal.aspx?playerId=68463","0.268","47","158","142","22","38","10","0","2","54","21","3","2","13","2","35","2","0.380","0.335","0","0.715"
"2025","68504","KBO-68504","KT 위즈","이호연","IF","KT","1","https://www.koreabaseball.com/Futures/Player/HitterTotal.aspx?playerId=68504","0.297","43","166","145","28","43","6","4","2","63","28","1","0","17","2","15","6","0.434","0.373","3","0.807"
"2025","68507","KBO-68507","롯데 자이언츠","장두성","OF","롯데","1","https://www.koreabaseball.com/Futures/Player/HitterTotal.aspx?playerId=68507","0.000","3","11","11","1","0","0","0","0","0","0","0","0","0","0","2","0","0.000","0.000","0","0.000"
"2025","68518","KBO-68518","롯데 자이언츠","정보근","C","롯데","1","https://www.koreabaseball.com/Futures/Player/HitterTotal.aspx?playerId=68518","0.400","12","35","30","5","12","3","0","0","15","7","0","0","3","2","3","1","0.500","0.486","0","0.986"
"2025","68646","KBO-68646","KIA 타이거즈","한준수","C","KIA","1","https://www.koreabaseball.com/Futures/Player/HitterTotal.aspx?playerId=68646","0.464","8","29","28","2","13","3","0","2","22","12","0","0","1","0","4","1","0.786","0.483","1","1.269"
"2025","68700","KBO-68700","한화 이글스","이원석","OF","한화","1","https://www.koreabaseball.com/Futures/Player/HitterTotal.aspx?playerId=68700","0.429","2","10","7","4","3","0","0","1","6","2","1","0","3","0","2","0","0.857","0.600","0","1.457"
"2025","68868","KBO-68868","SSG 랜더스","최준우","IF","SSG","1","https://www.koreabaseball.com/Futures/Player/HitterTotal.aspx?playerId=68868","0.219","18","75","64","10","14","1","0","1","18","6","0","0","11","0","11","2","0.281","0.333","0","0.614"
"2025","68904","KBO-68904","NC 다이노스","오영수","IF","NC","1","https://www.koreabaseball.com/Futures/Player/HitterTotal.aspx?playerId=68904","0.404","21","78","57","15","23","5","0","5","43","22","0","0","19","1","11","1","0.754","0.551","0","1.305"
"2025","68912","KBO-68912","NC 다이노스","김형준","C","","0","https://www.koreabaseball.com/Futures/Player/HitterTotal.aspx?playerId=68912","","","","","","","","","","","","","","","","","","","","",""
"2025","69056","KBO-69056","KT 위즈","박민석","IF","KT","1","https://www.koreabaseball.com/Futures/Player/HitterTotal.aspx?playerId=69056","0.156","13","37","32","3","5","1","0","0","6","2","0","0","3","0","5","2","0.188","0.222","2","0.410"
"2025","69064","KBO-69064","KT 위즈","강민성","IF","KT","1","https://www.koreabaseball.com/Futures/Player/HitterTotal.aspx?playerId=69064","0.247","73","288","223","46","55","12","0","11","100","42","5","1","61","3","59","2","0.448","0.413","9","0.861"
"2025","69100","KBO-69100","LG 트윈스","구본혁","IF","","0","https://www.koreabaseball.com/Futures/Player/HitterTotal.aspx?playerId=69100","","","","","","","","","","","","","","","","","","","","",""
"2025","69102","KBO-69102","LG 트윈스","문보경","IF","","0","https://www.koreabaseball.com/Futures/Player/HitterTotal.aspx?playerId=69102","","","","","","","","","","","","","","","","","","","","",""
"2025","69105","KBO-69105","LG 트윈스","김성진","IF","LG","1","https://www.koreabaseball.com/Futures/Player/HitterTotal.aspx?playerId=69105","0.290","65","231","193","28","56","5","0","4","73","29","0","0","28","8","37","6","0.378","0.398","2","0.776"
"2025","69203","KBO-69203","NC 다이노스","송승환","OF","NC","1","https://www.koreabaseball.com/Futures/Player/HitterTotal.aspx?playerId=69203","0.318","56","198","176","27","56","8","2","6","86","36","2","3","17","3","35","5","0.489","0.384","0","0.873"
"2025","69207","KBO-69207","삼성 라이온즈","김태근","OF","삼성","1","https://www.koreabaseball.com/Futures/Player/HitterTotal.aspx?playerId=69207","0.383","27","56","47","7","18","5","2","0","27","9","1","0","5","4","11","0","0.574","0.482","0","1.056"
"2025","69238","KBO-69238","두산 베어스","김대한","OF","두산","1","https://www.koreabaseball.com/Futures/Player/HitterTotal.aspx?playerId=69238","0.263","24","85","76","14","20","5","1","3","36","13","4","1","7","1","19","1","0.474","0.329","1","0.803"
"2025","69332","KBO-69332","키움 히어로즈","주성원","OF","고양","1","https://www.koreabaseball.com/Futures/Player/HitterTotal.aspx?playerId=69332","0.278","17","64","54","16","15","3","0","2","24","5","1","1","10","0","13","1","0.444","0.391","2","0.835"
"2025","69403","KBO-69403","삼성 라이온즈","양우현","IF","삼성","1","https://www.koreabaseball.com/Futures/Player/HitterTotal.aspx?playerId=69403","0.332","70","271","232","41","77","11","1","2","96","23","15","4","28","6","41","7","0.414","0.416","4","0.830"
"2025","69416","KBO-69416","삼성 라이온즈","이해승","IF","삼성","1","https://www.koreabaseball.com/Futures/Player/HitterTotal.aspx?playerId=69416","0.228","39","100","79","14","18","4","0","1","25","13","0","0","15","3","26","0","0.316","0.367","5","0.683"
"2025","69418","KBO-69418","삼성 라이온즈","박승규","OF","삼성","1","https://www.koreabaseball.com/Futures/Player/HitterTotal.aspx?playerId=69418","0.382","26","101","89","15","34","4","1","5","55","26","3","3","8","1","10","1","0.618","0.430","1","1.048"
"2025","69428","KBO-69428","삼성 라이온즈","이병헌","C","삼성","1","https://www.koreabaseball.com/Futures/Player/HitterTotal.aspx?playerId=69428","0.250","22","41","32","10","8","2","1","1","15","4","0","0","7","1","8","3","0.469","0.400","1","0.869"
"2025","69442","KBO-69442","삼성 라이온즈","김도환","C","삼성","1","https://www.koreabaseball.com/Futures/Player/HitterTotal.aspx?playerId=69442","0.317","77","195","145","35","46","5","0","8","75","28","0","0","40","5","33","2","0.517","0.469","3","0.986"
"2025","69508","KBO-69508","롯데 자이언츠","신윤후","IF","롯데","1","https://www.koreabaseball.com/Futures/Player/HitterTotal.aspx?playerId=69508","0.500","8","33","28","5","14","3","0","2","23","9","0","0","3","1","2","1","0.821","0.545","0","1.366"
"2025","69517","KBO-69517","롯데 자이언츠","고승민","IF","롯데","1","https://www.koreabaseball.com/Futures/Player/HitterTotal.aspx?playerId=69517","0.800","2","7","5","3","4","1","0","0","5","3","0","0","2","0","1","0","1.000","0.857","0","1.857"
"2025","69636","KBO-69636","KIA 타이거즈","오선우","IF","KIA","1","https://www.koreabaseball.com/Futures/Player/HitterTotal.aspx?playerId=69636","0.338","19","85","74","20","25","5","1","4","44","19","0","0","8","2","23","4","0.595","0.412","2","1.007"
"2025","69727","KBO-69727","KIA 타이거즈","변우혁","IF","KIA","1","https://www.koreabaseball.com/Futures/Player/HitterTotal.aspx?playerId=69727","0.280","38","159","143","20","40","9","0","6","67","33","0","0","11","1","35","3","0.469","0.327","1","0.796"
"2025","69737","KBO-69737","한화 이글스","노시환","IF","","0","https://www.koreabaseball.com/Futures/Player/HitterTotal.aspx?playerId=69737","","","","","","","","","","","","","","","","","","","","",""
"2025","69766","KBO-69766","한화 이글스","유로결","OF","한화","1","https://www.koreabaseball.com/Futures/Player/HitterTotal.aspx?playerId=69766","0.299","64","280","231","54","69","20","0","10","119","43","14","1","35","13","42","4","0.515","0.418","4","0.933"
"2025","69804","KBO-69804","SSG 랜더스","채현우","OF","SSG","1","https://www.koreabaseball.com/Futures/Player/HitterTotal.aspx?playerId=69804","0.392","30","116","102","28","40","2","0","1","45","10","15","2","8","3","19","0","0.441","0.443","0","0.884"
"2025","69813","KBO-69813","SSG 랜더스","하재훈","OF","SSG","1","https://www.koreabaseball.com/Futures/Player/HitterTotal.aspx?playerId=69813","0.328","49","151","134","29","44","9","0","11","86","32","7","4","14","1","24","2","0.642","0.391","1","1.033"
"2025","69825","KBO-69825","SSG 랜더스","김창평","OF","SSG","1","https://www.koreabaseball.com/Futures/Player/HitterTotal.aspx?playerId=69825","0.170","23","65","47","12","8","2","0","1","13","6","6","1","17","0","11","0","0.277","0.391","0","0.668"
"2025","69980","KBO-69980","NC 다이노스","김범준","OF","NC","1","https://www.koreabaseball.com/Futures/Player/HitterTotal.aspx?playerId=69980","0.257","72","272","210","50","54","13","0","6","85","36","3","2","48","11","47","5","0.405","0.415","2","0.820"
"2025","69992","KBO-69992","NC 다이노스","최정원","IF","NC","1","https://www.koreabaseball.com/Futures/Player/HitterTotal.aspx?playerId=69992","0.308","15","50","39","12","12","4","0","1","19","10","5","2","7","2","7","0","0.487","0.429","0","0.916"
"2025","69995","KBO-69995","NC 다이노스","서호철","IF","NC","1","https://www.koreabaseball.com/Futures/Player/HitterTotal.aspx?playerId=69995","0.370","8","34","27","7","10","1","1","0","13","3","2","2","4","3","2","0","0.481","0.500","0","0.981"
"2025","72443","KBO-72443","KIA 타이거즈","최형우","OF","","0","https://www.koreabaseball.com/Futures/Player/HitterTotal.aspx?playerId=72443","","","","","","","","","","","","","","","","","","","","",""
"2025","72457","KBO-72457","삼성 라이온즈","김민수","C","","0","https://www.koreabaseball.com/Futures/Player/HitterTotal.aspx?playerId=72457","","","","","","","","","","","","","","","","","","","","",""
"2025","74163","KBO-74163","키움 히어로즈","이용규","OF","고양","1","https://www.koreabaseball.com/Futures/Player/HitterTotal.aspx?playerId=74163","0.600","2","5","5","1","3","2","0","0","5","0","0","0","0","0","0","0","1.000","0.600","0","1.600"
"2025","74540","KBO-74540","삼성 라이온즈","강민호","C","","0","https://www.koreabaseball.com/Futures/Player/HitterTotal.aspx?playerId=74540","","","","","","","","","","","","","","","","","","","","",""
"2025","75125","KBO-75125","삼성 라이온즈","박병호","IF","삼성","1","https://www.koreabaseball.com/Futures/Player/HitterTotal.aspx?playerId=75125","0.196","15","55","46","6","9","2","0","2","17","7","0","0","5","4","16","1","0.370","0.327","0","0.697"
"2025","75334","KBO-75334","KT 위즈","오재일","IF","KT","1","https://www.koreabaseball.com/Futures/Player/HitterTotal.aspx?playerId=75334","0.175","20","65","57","6","10","2","0","0","12","9","0","0","7","1","14","0","0.211","0.277","0","0.488"
"2025","75566","KBO-75566","키움 히어로즈","이원석","IF","고양","1","https://www.koreabaseball.com/Futures/Player/HitterTotal.aspx?playerId=75566","0.185","13","30","27","3","5","1","0","1","9","7","0","0","2","0","5","1","0.333","0.233","0","0.566"
"2025","75847","KBO-75847","SSG 랜더스","최정","IF","SSG","1","https://www.koreabaseball.com/Futures/Player/HitterTotal.aspx?playerId=75847","0.300","4","11","10","2","3","0","0","1","6","3","0","0","1","0","1","0","0.600","0.364","0","0.964"
"2025","76232","KBO-76232","두산 베어스","양의지","C","","0","https://www.koreabaseball.com/Futures/Player/HitterTotal.aspx?playerId=76232","","","","","","","","","","","","","","","","","","","","",""
"2025","76267","KBO-76267","키움 히어로즈","최주환","IF","","0","https://www.koreabaseball.com/Futures/Player/HitterTotal.aspx?playerId=76267","","","","","","","","","","","","","","","","","","","","",""
"2025","76290","KBO-76290","LG 트윈스","김현수","OF","","0","https://www.koreabaseball.com/Futures/Player/HitterTotal.aspx?playerId=76290","","","","","","","","","","","","","","","","","","","","",""
"2025","76313","KBO-76313","KT 위즈","황재균","IF","KT","1","https://www.koreabaseball.com/Futures/Player/HitterTotal.aspx?playerId=76313","0.200","2","7","5","2","1","0","0","0","1","1","0","0","1","1","0","0","0.200","0.429","0","0.629"
"2025","76802","KBO-76802","SSG 랜더스","김성현","IF","SSG","1","https://www.koreabaseball.com/Futures/Player/HitterTotal.aspx?playerId=76802","0.400","5","12","10","1","4","2","0","0","6","1","0","0","2","0","2","0","0.600","0.500","0","1.100"
"2025","76812","KBO-76812","한화 이글스","이재원","C","한화","1","https://www.koreabaseball.com/Futures/Player/HitterTotal.aspx?playerId=76812","0.000","1","2","1","1","0","0","0","0","0","0","0","0","1","0","0","0","0.000","0.500","0","0.500"
"2025","77532","KBO-77532","한화 이글스","손아섭","OF","한화","1","https://www.koreabaseball.com/Futures/Player/HitterTotal.aspx?playerId=77532","0.000","1","4","4","0","0","0","0","0","0","0","0","0","0","0","0","0","0.000","0.000","0","0.000"
"2025","77564","KBO-77564","롯데 자이언츠","김민성","IF","롯데","1","https://www.koreabaseball.com/Futures/Player/HitterTotal.aspx?playerId=77564","0.359","13","46","39","6","14","4","0","2","24","8","0","0","6","1","5","1","0.615","0.457","0","1.072"
"2025","78122","KBO-78122","KIA 타이거즈","김태군","C","KIA","1","https://www.koreabaseball.com/Futures/Player/HitterTotal.aspx?playerId=78122","0.200","2","6","5","1","1","0","0","1","4","2","0","0","0","0","0","1","0.800","0.167","0","0.967"
"2025","78135","KBO-78135","키움 히어로즈","이형종","OF","고양","1","https://www.koreabaseball.com/Futures/Player/HitterTotal.aspx?playerId=78135","0.143","3","9","7","2","1","0","0","0","1","0","0","0","2","0","3","0","0.143","0.333","0","0.476"
"2025","78168","KBO-78168","KIA 타이거즈","서건창","IF","KIA","1","https://www.koreabaseball.com/Futures/Player/HitterTotal.aspx?playerId=78168","0.271","36","116","85","16","23","2","0","1","28","12","1","0","26","1","13","2","0.329","0.435","1","0.764"
"2025","78224","KBO-78224","두산 베어스","김재환","OF","두산","1","https://www.koreabaseball.com/Futures/Player/HitterTotal.aspx?playerId=78224","0.182","8","23","22","2","4","2","0","0","6","1","0","0","1","0","6","0","0.273","0.217","0","0.490"
"2025","78288","KBO-78288","한화 이글스","최재훈","C","","0","https://www.koreabaseball.com/Futures/Player/HitterTotal.aspx?playerId=78288","","","","","","","","","","","","","","","","","","","","",""
"2025","78513","KBO-78513","롯데 자이언츠","전준우","OF","","0","https://www.koreabaseball.com/Futures/Player/HitterTotal.aspx?playerId=78513","","","","","","","","","","","","","","","","","","","","",""
"2025","78548","KBO-78548","KT 위즈","장성우","C","","0","https://www.koreabaseball.com/Futures/Player/HitterTotal.aspx?playerId=78548","","","","","","","","","","","","","","","","","","","","",""
"2025","78603","KBO-78603","KIA 타이거즈","김선빈","IF","KIA","1","https://www.koreabaseball.com/Futures/Player/HitterTotal.aspx?playerId=78603","0.714","4","9","7","2","5","0","0","0","5","1","0","0","2","0","0","0","0.714","0.778","0","1.492"
"2025","78756","KBO-78756","키움 히어로즈","오선진","IF","","0","https://www.koreabaseball.com/Futures/Player/HitterTotal.aspx?playerId=78756","","","","","","","","","","","","","","","","","","","","",""
"2025","79109","KBO-79109","LG 트윈스","오지환","IF","LG","1","https://www.koreabaseball.com/Futures/Player/HitterTotal.aspx?playerId=79109","0.571","2","8","7","2","4","1","0","0","5","1","0","0","1","0","0","0","0.714","0.625","0","1.339"
"2025","79192","KBO-79192","한화 이글스","채은성","IF","","0","https://www.koreabaseball.com/Futures/Player/HitterTotal.aspx?playerId=79192","","","","","","","","","","","","","","","","","","","","",""
"2025","79215","KBO-79215","NC 다이노스","박건우","OF","NC","1","https://www.koreabaseball.com/Futures/Player/HitterTotal.aspx?playerId=79215","0.333","1","4","3","1","1","1","0","0","2","0","0","0","1","0","0","0","0.667","0.500","0","1.167"
"2025","79231","KBO-79231","두산 베어스","정수빈","OF","","0","https://www.koreabaseball.com/Futures/Player/HitterTotal.aspx?playerId=79231","","","","","","","","","","","","","","","","","","","","",""
"2025","79240","KBO-79240","KT 위즈","허경민","IF","KT","1","https://www.koreabaseball.com/Futures/Player/HitterTotal.aspx?playerId=79240","0.333","2","6","6","1","2","0","0","0","2","0","0","0","0","0","0","1","0.333","0.333","0","0.666"
"2025","79365","KBO-79365","LG 트윈스","박동원","C","","0","https://www.koreabaseball.com/Futures/Player/HitterTotal.aspx?playerId=79365","","","","","","","","","","","","","","","","","","","","",""
"2025","79402","KBO-79402","KT 위즈","김상수","IF","KT","1","https://www.koreabaseball.com/Futures/Player/HitterTotal.aspx?playerId=79402","0.200","2","6","5","0","1","0","0","0","1","0","0","0","1","0","0","0","0.200","0.333","0","0.533"
"2025","79456","KBO-79456","SSG 랜더스","이지영","C","SSG","1","https://www.koreabaseball.com/Futures/Player/HitterTotal.aspx?playerId=79456","0.500","1","2","2","1","1","0","0","0","1","0","0","0","0","0","0","0","0.500","0.500","0","1.000"
"2025","79608","KBO-79608","한화 이글스","안치홍","IF","한화","1","https://www.koreabaseball.com/Futures/Player/HitterTotal.aspx?playerId=79608","0.408","14","53","49","10","20","7","0","3","36","13","0","0","4","0","4","3","0.735","0.453","2","1.188"
