"kbo_player_id","player_name","source_page_url","image_url","credit","license","redistributable","approved","local_filename","status","notes"
"55163","추세현","https://www.koreabaseball.com/Record/Player/PitcherDetail/Basic.aspx?playerId=55163","https://6ptotvmi5753.edge.naverncp.com/KBO_IMAGE/person/middle/2026/55163.jpg","KBO official website","Official profile photo; redistribution rights unverified","0","0","originals/55163.jpg","downloaded_local_only","Local game-development copy; excluded from Git and redistribution packages"
"55146","치리노스","https://www.koreabaseball.com/Record/Player/PitcherDetail/Basic.aspx?playerId=55146","https://6ptotvmi5753.edge.naverncp.com/KBO_IMAGE/person/middle/2026/55146.jpg","KBO official website","Official profile photo; redistribution rights unverified","0","0","originals/55146.jpg","downloaded_local_only","Local game-development copy; excluded from Git and redistribution packages"
"55130","톨허스트","https://www.koreabaseball.com/Record/Player/PitcherDetail/Basic.aspx?playerId=55130","https://6ptotvmi5753.edge.naverncp.com/KBO_IMAGE/person/middle/2026/55130.jpg","KBO official website","Official profile photo; redistribution rights unverified","0","0","originals/55130.jpg","downloaded_local_only","Local game-development copy; excluded from Git and redistribution packages"
"63248","함덕주","https://www.koreabaseball.com/Record/Player/PitcherDetail/Basic.aspx?playerId=63248","https://6ptotvmi5753.edge.naverncp.com/KBO_IMAGE/person/middle/2026/63248.jpg","KBO official website","Official profile photo; redistribution rights unverified","0","0","originals/63248.jpg","downloaded_local_only","Local game-development copy; excluded from Git and redistribution packages"
"50108","함창건","https://www.koreabaseball.com/Record/Player/HitterDetail/Basic.aspx?playerId=50108","https://6ptotvmi5753.edge.naverncp.com/KBO_IMAGE/person/middle/2026/50108.jpg","KBO official website","Official profile photo; redistribution rights unverified","0","0","originals/50108.jpg","downloaded_local_only","Local game-development copy; excluded from Git and redistribution packages"
"53102","허용주","https://www.koreabaseball.com/Record/Player/PitcherDetail/Basic.aspx?playerId=53102","https://6ptotvmi5753.edge.naverncp.com/KBO_IMAGE/person/middle/2025/53102.jpg","KBO official website","Official profile photo; redistribution rights unverified","0","0","originals/53102.jpg","downloaded_local_only","Local game-development copy; excluded from Git and redistribution packages"
"52119","허준혁","https://www.koreabaseball.com/Record/Player/PitcherDetail/Basic.aspx?playerId=52119","https://6ptotvmi5753.edge.naverncp.com/KBO_IMAGE/person/middle/2026/52119.jpg","KBO official website","Official profile photo; redistribution rights unverified","0","0","originals/52119.jpg","downloaded_local_only","Local game-development copy; excluded from Git and redistribution packages"
"66108","홍창기","https://www.koreabaseball.com/Record/Player/HitterDetail/Basic.aspx?playerId=66108","https://6ptotvmi5753.edge.naverncp.com/KBO_IMAGE/person/middle/2026/66108.jpg","KBO official website","Official profile photo; redistribution rights unverified","0","0","originals/66108.jpg","downloaded_local_only","Local game-development copy; excluded from Git and redistribution packages"
"54908","고승완","https://www.koreabaseball.com/Record/Player/HitterDetail/Basic.aspx?playerId=54908","https://6ptotvmi5753.edge.naverncp.com/KBO_IMAGE/person/middle/2026/54908.jpg","KBO official website","Official profile photo; redistribution rights unverified","0","0","originals/54908.jpg","downloaded_local_only","Local game-development copy; excluded from Git and redistribution packages"
"65933","구창모","https://www.koreabaseball.com/Record/Player/PitcherDetail/Basic.aspx?playerId=65933","https://6ptotvmi5753.edge.naverncp.com/KBO_IMAGE/person/middle/2026/65933.jpg","KBO official website","Official profile photo; redistribution rights unverified","0","0","originals/65933.jpg","downloaded_local_only","Local game-development copy; excluded from Git and redistribution packages"
