"season","kbo_player_id","player_uid","snapshot_team","player_name","position_group","record_team","defense_position","G","GS","IP","E","PKO","PO","A","DP","FPCT","PB","SB","CS","CS_PCT","source_url"
"2025","68205","KBO-68205","롯데 자이언츠","전민재","IF","롯데","유격수","93","87","726 2/3","15","0","116","209","50","0.956","0","0","0","-","https://www.koreabaseball.com/Record/Player/Defense/Basic.aspx"
"2025","78513","KBO-78513","롯데 자이언츠","전준우","OF","롯데","좌익수","49","48","384","0","0","68","4","1","1.000","0","0","0","-","https://www.koreabaseball.com/Record/Player/Defense/Basic.aspx"
"2025","68518","KBO-68518","롯데 자이언츠","정보근","C","롯데","포수","93","34","397","2","0","374","21","1","0.995","6","28","5","15.2","https://www.koreabaseball.com/Record/Player/Defense/Basic.aspx"
"2025","60523","KBO-60523","롯데 자이언츠","정훈","IF","롯데","1루수","32","16","167 2/3","2","0","168","15","11","0.989","0","0","0","-","https://www.koreabaseball.com/Record/Player/Defense/Basic.aspx"
"2025","60523","KBO-60523","롯데 자이언츠","정훈","IF","롯데","좌익수","2","1","10","0","0","2","0","0","1.000","0","0","0","-","https://www.koreabaseball.com/Record/Player/Defense/Basic.aspx"
"2025","52516","KBO-52516","롯데 자이언츠","조세진","OF","롯데","우익수","7","1","8","0","0","1","0","0","1.000","0","0","0","-","https://www.koreabaseball.com/Record/Player/Defense/Basic.aspx"
"2025","52516","KBO-52516","롯데 자이언츠","조세진","OF","롯데","중견수","1","1","8","0","0","4","0","0","1.000","0","0","0","-","https://www.koreabaseball.com/Record/Player/Defense/Basic.aspx"
"2025","62884","KBO-62884","롯데 자이언츠","최항","IF","롯데","1루수","3","0","4","1","0","2","2","0","0.800","0","0","0","-","https://www.koreabaseball.com/Record/Player/Defense/Basic.aspx"
"2025","62884","KBO-62884","롯데 자이언츠","최항","IF","롯데","2루수","1","0","1","0","0","1","0","0","1.000","0","0","0","-","https://www.koreabaseball.com/Record/Player/Defense/Basic.aspx"
"2025","55506","KBO-55506","롯데 자이언츠","한승현","OF","롯데","우익수","9","3","30","0","0","7","1","0","1.000","0","0","0","-","https://www.koreabaseball.com/Record/Player/Defense/Basic.aspx"
"2025","55506","KBO-55506","롯데 자이언츠","한승현","OF","롯데","좌익수","8","2","23","0","0","3","0","0","1.000","0","0","0","-","https://www.koreabaseball.com/Record/Player/Defense/Basic.aspx"
"2025","55506","KBO-55506","롯데 자이언츠","한승현","OF","롯데","중견수","2","1","9","0","0","3","1","1","1.000","0","0","0","-","https://www.koreabaseball.com/Record/Player/Defense/Basic.aspx"
"2025","52568","KBO-52568","롯데 자이언츠","한태양","IF","롯데","2루수","71","56","500 1/3","6","0","127","143","30","0.978","0","0","0","-","https://www.koreabaseball.com/Record/Player/Defense/Basic.aspx"
"2025","52568","KBO-52568","롯데 자이언츠","한태양","IF","롯데","3루수","10","1","27","0","0","0","2","0","1.000","0","0","0","-","https://www.koreabaseball.com/Record/Player/Defense/Basic.aspx"
"2025","52568","KBO-52568","롯데 자이언츠","한태양","IF","롯데","유격수","11","2","26","1","0","10","12","5","0.957","0","0","0","-","https://www.koreabaseball.com/Record/Player/Defense/Basic.aspx"
"2025","50500","KBO-50500","롯데 자이언츠","황성빈","OF","롯데","좌익수","8","3","33","0","0","7","0","0","1.000","0","0","0","-","https://www.koreabaseball.com/Record/Player/Defense/Basic.aspx"
"2025","50500","KBO-50500","롯데 자이언츠","황성빈","OF","롯데","중견수","66","61","482 1/3","3","0","102","3","1","0.972","0","0","0","-","https://www.koreabaseball.com/Record/Player/Defense/Basic.aspx"
"2025","74540","KBO-74540","삼성 라이온즈","강민호","C","삼성","포수","123","104","876 2/3","2","0","740","40","3","0.997","8","72","11","13.3","https://www.koreabaseball.com/Record/Player/Defense/Basic.aspx"
"2025","62404","KBO-62404","삼성 라이온즈","구자욱","OF","삼성","좌익수","99","95","791 1/3","3","0","162","1","0","0.982","0","0","0","-","https://www.koreabaseball.com/Record/Player/Defense/Basic.aspx"
"2025","69442","KBO-69442","삼성 라이온즈","김도환","C","삼성","포수","6","5","31","0","0","23","1","0","1.000","0","4","1","20.0","https://www.koreabaseball.com/Record/Player/Defense/Basic.aspx"
"2025","67449","KBO-67449","삼성 라이온즈","김성윤","OF","삼성","우익수","73","64","535","1","0","97","3","0","0.990","0","0","0","-","https://www.koreabaseball.com/Record/Player/Defense/Basic.aspx"
"2025","67449","KBO-67449","삼성 라이온즈","김성윤","OF","삼성","좌익수","2","0","2","0","0","0","0","0","-","0","0","0","-","https://www.koreabaseball.com/Record/Player/Defense/Basic.aspx"
"2025","67449","KBO-67449","삼성 라이온즈","김성윤","OF","삼성","중견수","60","47","432 1/3","1","0","116","3","3","0.992","0","0","0","-","https://www.koreabaseball.com/Record/Player/Defense/Basic.aspx"
"2025","52430","KBO-52430","삼성 라이온즈","김영웅","IF","삼성","3루수","118","114","964 1/3","11","0","81","207","23","0.963","0","0","0","-","https://www.koreabaseball.com/Record/Player/Defense/Basic.aspx"
"2025","52430","KBO-52430","삼성 라이온즈","김영웅","IF","삼성","유격수","1","0","1 1/3","0","0","1","0","1","1.000","0","0","0","-","https://www.koreabaseball.com/Record/Player/Defense/Basic.aspx"
"2025","65132","KBO-65132","삼성 라이온즈","김재성","C","삼성","포수","43","22","176","0","0","147","13","5","1.000","2","15","6","28.6","https://www.koreabaseball.com/Record/Player/Defense/Basic.aspx"
"2025","52424","KBO-52424","삼성 라이온즈","김재혁","OF","삼성","좌익수","1","0","3 2/3","0","0","0","0","0","-","0","0","0","-","https://www.koreabaseball.com/Record/Player/Defense/Basic.aspx"
"2025","52424","KBO-52424","삼성 라이온즈","김재혁","OF","삼성","중견수","5","0","8","0","0","2","0","0","1.000","0","0","0","-","https://www.koreabaseball.com/Record/Player/Defense/Basic.aspx"
"2025","50458","KBO-50458","삼성 라이온즈","김지찬","OF","삼성","중견수","77","69","565","1","0","157","1","1","0.994","0","0","0","-","https://www.koreabaseball.com/Record/Player/Defense/Basic.aspx"
"2025","69207","KBO-69207","삼성 라이온즈","김태근","OF","삼성","우익수","3","1","11","0","0","3","0","0","1.000","0","0","0","-","https://www.koreabaseball.com/Record/Player/Defense/Basic.aspx"
"2025","69207","KBO-69207","삼성 라이온즈","김태근","OF","삼성","좌익수","4","1","18","0","0","2","0","0","1.000","0","0","0","-","https://www.koreabaseball.com/Record/Player/Defense/Basic.aspx"
"2025","69207","KBO-69207","삼성 라이온즈","김태근","OF","삼성","중견수","1","0","1","0","0","0","0","0","-","0","0","0","-","https://www.koreabaseball.com/Record/Player/Defense/Basic.aspx"
"2025","65040","KBO-65040","삼성 라이온즈","김태훈","OF","삼성","1루수","2","0","3","0","0","4","0","0","1.000","0","0","0","-","https://www.koreabaseball.com/Record/Player/Defense/Basic.aspx"
"2025","65040","KBO-65040","삼성 라이온즈","김태훈","OF","삼성","우익수","15","9","66","0","0","11","1","0","1.000","0","0","0","-","https://www.koreabaseball.com/Record/Player/Defense/Basic.aspx"
"2025","65040","KBO-65040","삼성 라이온즈","김태훈","OF","삼성","좌익수","15","10","75 2/3","2","0","20","0","0","0.909","0","0","0","-","https://www.koreabaseball.com/Record/Player/Defense/Basic.aspx"
"2025","61404","KBO-61404","삼성 라이온즈","김헌곤","OF","삼성","우익수","35","23","216","0","0","41","0","0","1.000","0","0","0","-","https://www.koreabaseball.com/Record/Player/Defense/Basic.aspx"
"2025","61404","KBO-61404","삼성 라이온즈","김헌곤","OF","삼성","좌익수","49","21","201","0","0","43","0","0","1.000","0","0","0","-","https://www.koreabaseball.com/Record/Player/Defense/Basic.aspx"
"2025","54400","KBO-54400","삼성 라이온즈","디아즈","IF","삼성","1루수","128","126","1085 1/3","4","0","1013","87","89","0.996","0","0","0","-","https://www.koreabaseball.com/Record/Player/Defense/Basic.aspx"
"2025","62234","KBO-62234","삼성 라이온즈","류지혁","IF","삼성","1루수","15","4","52","0","0","54","2","7","1.000","0","0","0","-","https://www.koreabaseball.com/Record/Player/Defense/Basic.aspx"
"2025","62234","KBO-62234","삼성 라이온즈","류지혁","IF","삼성","2루수","113","100","811 1/3","4","0","184","254","58","0.991","0","0","0","-","https://www.koreabaseball.com/Record/Player/Defense/Basic.aspx"
"2025","62234","KBO-62234","삼성 라이온즈","류지혁","IF","삼성","3루수","13","9","87","1","0","5","14","2","0.950","0","0","0","-","https://www.koreabaseball.com/Record/Player/Defense/Basic.aspx"
"2025","75125","KBO-75125","삼성 라이온즈","박병호","IF","삼성","1루수","14","12","84","2","0","56","12","6","0.971","0","0","0","-","https://www.koreabaseball.com/Record/Player/Defense/Basic.aspx"
"2025","69418","KBO-69418","삼성 라이온즈","박승규","OF","삼성","우익수","25","14","130","0","0","15","2","0","1.000","0","0","0","-","https://www.koreabaseball.com/Record/Player/Defense/Basic.aspx"
"2025","69418","KBO-69418","삼성 라이온즈","박승규","OF","삼성","좌익수","11","7","65","1","0","18","0","0","0.947","0","0","0","-","https://www.koreabaseball.com/Record/Player/Defense/Basic.aspx"
"2025","69418","KBO-69418","삼성 라이온즈","박승규","OF","삼성","중견수","32","20","177 1/3","0","0","49","1","0","1.000","0","0","0","-","https://www.koreabaseball.com/Record/Player/Defense/Basic.aspx"
"2025","53411","KBO-53411","삼성 라이온즈","박진우","C","삼성","포수","1","0","1","0","0","0","0","0","-","0","0","0","-","https://www.koreabaseball.com/Record/Player/Defense/Basic.aspx"
"2025","55438","KBO-55438","삼성 라이온즈","심재훈","IF","삼성","2루수","22","9","100 1/3","0","0","18","26","8","1.000","0","0","0","-","https://www.koreabaseball.com/Record/Player/Defense/Basic.aspx"
"2025","55438","KBO-55438","삼성 라이온즈","심재훈","IF","삼성","유격수","1","0","1","0","0","1","1","0","1.000","0","0","0","-","https://www.koreabaseball.com/Record/Player/Defense/Basic.aspx"
"2025","66406","KBO-66406","삼성 라이온즈","안주형","IF","삼성","2루수","6","4","31","2","0","8","8","0","0.889","0","0","0","-","https://www.koreabaseball.com/Record/Player/Defense/Basic.aspx"
"2025","66406","KBO-66406","삼성 라이온즈","안주형","IF","삼성","유격수","3","0","6","0","0","1","3","1","1.000","0","0","0","-","https://www.koreabaseball.com/Record/Player/Defense/Basic.aspx"
"2025","54408","KBO-54408","삼성 라이온즈","양도근","IF","삼성","2루수","63","26","285","2","0","80","86","22","0.988","0","0","0","-","https://www.koreabaseball.com/Record/Player/Defense/Basic.aspx"
"2025","54408","KBO-54408","삼성 라이온즈","양도근","IF","삼성","3루수","14","7","69 2/3","2","0","6","17","0","0.920","0","0","0","-","https://www.koreabaseball.com/Record/Player/Defense/Basic.aspx"
"2025","54408","KBO-54408","삼성 라이온즈","양도근","IF","삼성","유격수","35","9","125 1/3","1","0","23","43","4","0.985","0","0","0","-","https://www.koreabaseball.com/Record/Player/Defense/Basic.aspx"
"2025","54408","KBO-54408","삼성 라이온즈","양도근","IF","삼성","중견수","3","0","5","0","0","1","0","0","1.000","0","0","0","-","https://www.koreabaseball.com/Record/Player/Defense/Basic.aspx"
"2025","69403","KBO-69403","삼성 라이온즈","양우현","IF","삼성","2루수","6","1","21","1","0","4","5","1","0.900","0","0","0","-","https://www.koreabaseball.com/Record/Player/Defense/Basic.aspx"
"2025","69403","KBO-69403","삼성 라이온즈","양우현","IF","삼성","유격수","2","2","8","0","0","1","4","1","1.000","0","0","0","-","https://www.koreabaseball.com/Record/Player/Defense/Basic.aspx"
"2025","68463","KBO-68463","삼성 라이온즈","윤정빈","OF","삼성","1루수","1","0","3","0","0","0","1","0","1.000","0","0","0","-","https://www.koreabaseball.com/Record/Player/Defense/Basic.aspx"
"2025","68463","KBO-68463","삼성 라이온즈","윤정빈","OF","삼성","우익수","19","10","98","0","0","20","1","0","1.000","0","0","0","-","https://www.koreabaseball.com/Record/Player/Defense/Basic.aspx"
"2025","68463","KBO-68463","삼성 라이온즈","윤정빈","OF","삼성","좌익수","1","0","1","0","0","0","0","0","-","0","0","0","-","https://www.koreabaseball.com/Record/Player/Defense/Basic.aspx"
"2025","69428","KBO-69428","삼성 라이온즈","이병헌","C","삼성","포수","55","13","184","2","0","154","9","1","0.988","2","16","1","5.9","https://www.koreabaseball.com/Record/Player/Defense/Basic.aspx"
"2025","66409","KBO-66409","삼성 라이온즈","이성규","OF","삼성","1루수","4","1","8","0","0","6","0","2","1.000","0","0","0","-","https://www.koreabaseball.com/Record/Player/Defense/Basic.aspx"
"2025","66409","KBO-66409","삼성 라이온즈","이성규","OF","삼성","우익수","44","21","207 2/3","2","0","49","1","1","0.962","0","0","0","-","https://www.koreabaseball.com/Record/Player/Defense/Basic.aspx"
"2025","66409","KBO-66409","삼성 라이온즈","이성규","OF","삼성","좌익수","12","8","73","0","0","22","1","0","1.000","0","0","0","-","https://www.koreabaseball.com/Record/Player/Defense/Basic.aspx"
"2025","66409","KBO-66409","삼성 라이온즈","이성규","OF","삼성","중견수","6","2","34 1/3","0","0","9","1","0","1.000","0","0","0","-","https://www.koreabaseball.com/Record/Player/Defense/Basic.aspx"
"2025","52415","KBO-52415","삼성 라이온즈","이재현","IF","삼성","유격수","136","132","1117","23","0","217","333","73","0.960","0","0","0","-","https://www.koreabaseball.com/Record/Player/Defense/Basic.aspx"
"2025","51407","KBO-51407","삼성 라이온즈","이창용","IF","삼성","1루수","3","1","10","1","0","12","0","2","0.923","0","0","0","-","https://www.koreabaseball.com/Record/Player/Defense/Basic.aspx"
"2025","69416","KBO-69416","삼성 라이온즈","이해승","IF","삼성","3루수","2","0","7 1/3","1","0","1","1","0","0.667","0","0","0","-","https://www.koreabaseball.com/Record/Player/Defense/Basic.aspx"
"2025","69416","KBO-69416","삼성 라이온즈","이해승","IF","삼성","유격수","2","1","10","1","0","1","2","0","0.750","0","0","0","-","https://www.koreabaseball.com/Record/Player/Defense/Basic.aspx"
"2025","65586","KBO-65586","삼성 라이온즈","전병우","IF","삼성","1루수","12","0","23 1/3","1","0","21","1","3","0.957","0","0","0","-","https://www.koreabaseball.com/Record/Player/Defense/Basic.aspx"
"2025","65586","KBO-65586","삼성 라이온즈","전병우","IF","삼성","2루수","7","4","20","0","0","8","5","1","1.000","0","0","0","-","https://www.koreabaseball.com/Record/Player/Defense/Basic.aspx"
"2025","65586","KBO-65586","삼성 라이온즈","전병우","IF","삼성","3루수","36","14","140 1/3","0","0","10","23","2","1.000","0","0","0","-","https://www.koreabaseball.com/Record/Player/Defense/Basic.aspx"
"2025","55440","KBO-55440","삼성 라이온즈","함수호","OF","삼성","우익수","1","1","3","0","0","1","0","0","1.000","0","0","0","-","https://www.koreabaseball.com/Record/Player/Defense/Basic.aspx"
"2025","55440","KBO-55440","삼성 라이온즈","함수호","OF","삼성","좌익수","3","2","16","0","0","2","0","0","1.000","0","0","0","-","https://www.koreabaseball.com/Record/Player/Defense/Basic.aspx"
"2025","67005","KBO-67005","삼성 라이온즈","홍현빈","OF","삼성","우익수","2","0","2","0","0","0","0","0","-","0","0","0","-","https://www.koreabaseball.com/Record/Player/Defense/Basic.aspx"
"2025","67005","KBO-67005","삼성 라이온즈","홍현빈","OF","삼성","좌익수","12","0","22","1","0","6","0","0","0.857","0","0","0","-","https://www.koreabaseball.com/Record/Player/Defense/Basic.aspx"
"2025","67005","KBO-67005","삼성 라이온즈","홍현빈","OF","삼성","중견수","9","5","45 2/3","0","0","16","0","0","1.000","0","0","0","-","https://www.koreabaseball.com/Record/Player/Defense/Basic.aspx"
"2025","54344","KBO-54344","키움 히어로즈","고영우","IF","키움","2루수","6","2","32","1","0","8","11","0","0.950","0","0","0","-","https://www.koreabaseball.com/Record/Player/Defense/Basic.aspx"
"2025","54344","KBO-54344","키움 히어로즈","고영우","IF","키움","3루수","4","2","19","1","0","1","3","0","0.800","0","0","0","-","https://www.koreabaseball.com/Record/Player/Defense/Basic.aspx"
"2025","54344","KBO-54344","키움 히어로즈","고영우","IF","키움","유격수","1","0","1","0","0","0","0","0","-","0","0","0","-","https://www.koreabaseball.com/Record/Player/Defense/Basic.aspx"
"2025","55371","KBO-55371","키움 히어로즈","권혁빈","IF","키움","2루수","7","5","32","0","0","7","8","2","1.000","0","0","0","-","https://www.koreabaseball.com/Record/Player/Defense/Basic.aspx"
"2025","55371","KBO-55371","키움 히어로즈","권혁빈","IF","키움","유격수","6","3","30","0","0","6","4","0","1.000","0","0","0","-","https://www.koreabaseball.com/Record/Player/Defense/Basic.aspx"
"2025","55371","KBO-55371","키움 히어로즈","권혁빈","IF","키움","좌익수","1","0","2","0","0","2","0","0","1.000","0","0","0","-","https://www.koreabaseball.com/Record/Player/Defense/Basic.aspx"
"2025","55371","KBO-55371","키움 히어로즈","권혁빈","IF","키움","중견수","2","1","10","0","0","2","0","0","1.000","0","0","0","-","https://www.koreabaseball.com/Record/Player/Defense/Basic.aspx"
"2025","53312","KBO-53312","키움 히어로즈","김건희","C","키움","포수","104","85","731","5","2","532","64","7","0.992","11","54","28","34.1","https://www.koreabaseball.com/Record/Player/Defense/Basic.aspx"
"2025","53344","KBO-53344","키움 히어로즈","김동헌","C","키움","포수","45","18","185","1","0","152","6","0","0.994","1","22","1","4.3","https://www.koreabaseball.com/Record/Player/Defense/Basic.aspx"
"2025","50304","KBO-50304","키움 히어로즈","김병휘","IF","키움","2루수","5","2","19 2/3","0","0","4","8","1","1.000","0","0","0","-","https://www.koreabaseball.com/Record/Player/Defense/Basic.aspx"
"2025","50304","KBO-50304","키움 히어로즈","김병휘","IF","키움","유격수","2","0","4","0","0","0","2","0","1.000","0","0","0","-","https://www.koreabaseball.com/Record/Player/Defense/Basic.aspx"
"2025","65898","KBO-65898","키움 히어로즈","김웅빈","IF","키움","1루수","4","3","28","0","0","19","1","1","1.000","0","0","0","-","https://www.koreabaseball.com/Record/Player/Defense/Basic.aspx"
"2025","62332","KBO-62332","키움 히어로즈","김재현","C","키움","포수","62","41","353","4","0","277","28","6","0.987","1","31","12","27.9","https://www.koreabaseball.com/Record/Player/Defense/Basic.aspx"
"2025","64984","KBO-64984","키움 히어로즈","김태진","IF","키움","2루수","64","48","430 2/3","3","0","93","138","29","0.987","0","0","0","-","https://www.koreabaseball.com/Record/Player/Defense/Basic.aspx"
"2025","64984","KBO-64984","키움 히어로즈","김태진","IF","키움","3루수","1","0","1","0","0","0","0","0","-","0","0","0","-","https://www.koreabaseball.com/Record/Player/Defense/Basic.aspx"
"2025","64984","KBO-64984","키움 히어로즈","김태진","IF","키움","유격수","34","23","217","6","0","27","58","7","0.934","0","0","0","-","https://www.koreabaseball.com/Record/Player/Defense/Basic.aspx"
"2025","52305","KBO-52305","키움 히어로즈","박수종","OF","키움","우익수","9","3","35 2/3","0","0","11","1","1","1.000","0","0","0","-","https://www.koreabaseball.com/Record/Player/Defense/Basic.aspx"
"2025","52305","KBO-52305","키움 히어로즈","박수종","OF","키움","좌익수","8","0","23 1/3","0","0","11","0","0","1.000","0","0","0","-","https://www.koreabaseball.com/Record/Player/Defense/Basic.aspx"
"2025","52305","KBO-52305","키움 히어로즈","박수종","OF","키움","중견수","19","6","64","1","0","21","0","0","0.955","0","0","0","-","https://www.koreabaseball.com/Record/Player/Defense/Basic.aspx"
"2025","50357","KBO-50357","키움 히어로즈","박주홍","OF","키움","1루수","3","0","5","0","0","2","0","1","1.000","0","0","0","-","https://www.koreabaseball.com/Record/Player/Defense/Basic.aspx"
"2025","50357","KBO-50357","키움 히어로즈","박주홍","OF","키움","우익수","41","29","278 1/3","2","0","65","1","1","0.971","0","0","0","-","https://www.koreabaseball.com/Record/Player/Defense/Basic.aspx"
"2025","50357","KBO-50357","키움 히어로즈","박주홍","OF","키움","좌익수","41","25","236 2/3","0","0","70","1","1","1.000","0","0","0","-","https://www.koreabaseball.com/Record/Player/Defense/Basic.aspx"
"2025","50357","KBO-50357","키움 히어로즈","박주홍","OF","키움","중견수","14","8","66","1","0","28","1","1","0.967","0","0","0","-","https://www.koreabaseball.com/Record/Player/Defense/Basic.aspx"
"2025","68305","KBO-68305","키움 히어로즈","변상권","OF","키움","우익수","2","0","1 2/3","0","0","0","0","0","-","0","0","0","-","https://www.koreabaseball.com/Record/Player/Defense/Basic.aspx"
"2025","68305","KBO-68305","키움 히어로즈","변상권","OF","키움","좌익수","3","2","15","0","0","5","0","0","1.000","0","0","0","-","https://www.koreabaseball.com/Record/Player/Defense/Basic.aspx"
"2025","53309","KBO-53309","키움 히어로즈","서유신","IF","키움","2루수","2","2","17","0","0","3","4","0","1.000","0","0","0","-","https://www.koreabaseball.com/Record/Player/Defense/Basic.aspx"
"2025","53309","KBO-53309","키움 히어로즈","서유신","IF","키움","3루수","2","0","2","0","0","0","0","0","-","0","0","0","-","https://www.koreabaseball.com/Record/Player/Defense/Basic.aspx"
"2025","53309","KBO-53309","키움 히어로즈","서유신","IF","키움","유격수","1","0","1","1","0","0","0","0","0.000","0","0","0","-","https://www.koreabaseball.com/Record/Player/Defense/Basic.aspx"
"2025","65357","KBO-65357","키움 히어로즈","송성문","IF","키움","2루수","25","23","188","1","0","54","63","13","0.992","0","0","0","-","https://www.koreabaseball.com/Record/Player/Defense/Basic.aspx"
"2025","65357","KBO-65357","키움 히어로즈","송성문","IF","키움","3루수","111","108","935 1/3","13","0","103","202","29","0.959","0","0","0","-","https://www.koreabaseball.com/Record/Player/Defense/Basic.aspx"
"2025","54394","KBO-54394","키움 히어로즈","송지후","IF","키움","2루수","30","25","212 1/3","2","0","53","74","8","0.984","0","0","0","-","https://www.koreabaseball.com/Record/Player/Defense/Basic.aspx"
"2025","54394","KBO-54394","키움 히어로즈","송지후","IF","키움","3루수","1","0","3","0","0","0","1","0","1.000","0","0","0","-","https://www.koreabaseball.com/Record/Player/Defense/Basic.aspx"
"2025","54394","KBO-54394","키움 히어로즈","송지후","IF","키움","유격수","2","0","3","0","0","1","1","0","1.000","0","0","0","-","https://www.koreabaseball.com/Record/Player/Defense/Basic.aspx"
"2025","55370","KBO-55370","키움 히어로즈","양현종","IF","키움","1루수","2","2","14","0","0","11","0","0","1.000","0","0","0","-","https://www.koreabaseball.com/Record/Player/Defense/Basic.aspx"
"2025","55370","KBO-55370","키움 히어로즈","양현종","IF","키움","3루수","7","2","17","1","0","1","2","0","0.750","0","0","0","-","https://www.koreabaseball.com/Record/Player/Defense/Basic.aspx"
"2025","55392","KBO-55392","키움 히어로즈","어준서","IF","키움","3루수","4","4","26","3","0","2","1","0","0.500","0","0","0","-","https://www.koreabaseball.com/Record/Player/Defense/Basic.aspx"
"2025","55392","KBO-55392","키움 히어로즈","어준서","IF","키움","유격수","109","95","763","26","0","139","196","43","0.928","0","0","0","-","https://www.koreabaseball.com/Record/Player/Defense/Basic.aspx"
"2025","55393","KBO-55393","키움 히어로즈","여동욱","IF","키움","1루수","3","3","21","1","0","20","0","2","0.952","0","0","0","-","https://www.koreabaseball.com/Record/Player/Defense/Basic.aspx"
"2025","55393","KBO-55393","키움 히어로즈","여동욱","IF","키움","3루수","17","9","76","3","0","9","13","2","0.880","0","0","0","-","https://www.koreabaseball.com/Record/Player/Defense/Basic.aspx"
"2025","55339","KBO-55339","키움 히어로즈","염승원","IF","키움","2루수","5","4","27","0","0","6","7","1","1.000","0","0","0","-","https://www.koreabaseball.com/Record/Player/Defense/Basic.aspx"
"2025","78756","KBO-78756","키움 히어로즈","오선진","IF","키움","1루수","8","1","19","0","0","19","1","1","1.000","0","0","0","-","https://www.koreabaseball.com/Record/Player/Defense/Basic.aspx"
"2025","78756","KBO-78756","키움 히어로즈","오선진","IF","키움","2루수","23","9","97 1/3","1","0","27","25","7","0.981","0","0","0","-","https://www.koreabaseball.com/Record/Player/Defense/Basic.aspx"
"2025","78756","KBO-78756","키움 히어로즈","오선진","IF","키움","3루수","24","9","102 2/3","0","0","7","22","3","1.000","0","0","0","-","https://www.koreabaseball.com/Record/Player/Defense/Basic.aspx"
"2025","78756","KBO-78756","키움 히어로즈","오선진","IF","키움","유격수","51","20","228","3","0","40","48","11","0.967","0","0","0","-","https://www.koreabaseball.com/Record/Player/Defense/Basic.aspx"
"2025","54307","KBO-54307","키움 히어로즈","원성준","OF","키움","우익수","9","4","36","0","0","4","0","0","1.000","0","0","0","-","https://www.koreabaseball.com/Record/Player/Defense/Basic.aspx"
"2025","54307","KBO-54307","키움 히어로즈","원성준","OF","키움","좌익수","7","5","45","0","0","12","0","0","1.000","0","0","0","-","https://www.koreabaseball.com/Record/Player/Defense/Basic.aspx"
"2025","54307","KBO-54307","키움 히어로즈","원성준","OF","키움","중견수","1","0","2","0","0","0","0","0","-","0","0","0","-","https://www.koreabaseball.com/Record/Player/Defense/Basic.aspx"
"2025","74163","KBO-74163","키움 히어로즈","이용규","OF","키움","우익수","2","0","3","0","0","1","0","0","1.000","0","0","0","-","https://www.koreabaseball.com/Record/Player/Defense/Basic.aspx"
"2025","74163","KBO-74163","키움 히어로즈","이용규","OF","키움","좌익수","2","1","8","0","0","2","0","0","1.000","0","0","0","-","https://www.koreabaseball.com/Record/Player/Defense/Basic.aspx"
"2025","74163","KBO-74163","키움 히어로즈","이용규","OF","키움","중견수","7","7","52","1","0","17","0","0","0.944","0","0","0","-","https://www.koreabaseball.com/Record/Player/Defense/Basic.aspx"
"2025","75566","KBO-75566","키움 히어로즈","이원석","IF","키움","1루수","1","0","2","0","0","4","0","1","1.000","0","0","0","-","https://www.koreabaseball.com/Record/Player/Defense/Basic.aspx"
"2025","54305","KBO-54305","키움 히어로즈","이재상","IF","키움","3루수","1","0","2","0","0","0","0","0","-","0","0","0","-","https://www.koreabaseball.com/Record/Player/Defense/Basic.aspx"
"2025","54305","KBO-54305","키움 히어로즈","이재상","IF","키움","유격수","1","1","2","1","0","0","0","0","0.000","0","0","0","-","https://www.koreabaseball.com/Record/Player/Defense/Basic.aspx"
"2025","51302","KBO-51302","키움 히어로즈","이주형","IF","키움","1루수","2","0","2","0","0","1","0","0","1.000","0","0","0","-","https://www.koreabaseball.com/Record/Player/Defense/Basic.aspx"
"2025","50167","KBO-50167","키움 히어로즈","이주형","OF","키움","중견수","119","110","967","1","0","328","2","0","0.997","0","0","0","-","https://www.koreabaseball.com/Record/Player/Defense/Basic.aspx"
"2025","78135","KBO-78135","키움 히어로즈","이형종","OF","키움","우익수","12","6","63 1/3","0","0","16","1","0","1.000","0","0","0","-","https://www.koreabaseball.com/Record/Player/Defense/Basic.aspx"
"2025","78135","KBO-78135","키움 히어로즈","이형종","OF","키움","좌익수","12","10","80 2/3","0","0","21","0","0","1.000","0","0","0","-","https://www.koreabaseball.com/Record/Player/Defense/Basic.aspx"
"2025","64346","KBO-64346","키움 히어로즈","임병욱","OF","키움","우익수","19","11","106 2/3","1","0","19","0","0","0.950","0","0","0","-","https://www.koreabaseball.com/Record/Player/Defense/Basic.aspx"
"2025","64346","KBO-64346","키움 히어로즈","임병욱","OF","키움","좌익수","11","7","72 1/3","0","0","18","0","0","1.000","0","0","0","-","https://www.koreabaseball.com/Record/Player/Defense/Basic.aspx"
"2025","64346","KBO-64346","키움 히어로즈","임병욱","OF","키움","중견수","17","10","81","0","0","27","0","0","1.000","0","0","0","-","https://www.koreabaseball.com/Record/Player/Defense/Basic.aspx"
"2025","64340","KBO-64340","키움 히어로즈","임지열","OF","키움","1루수","38","32","285 2/3","2","0","276","20","17","0.993","0","0","0","-","https://www.koreabaseball.com/Record/Player/Defense/Basic.aspx"
"2025","64340","KBO-64340","키움 히어로즈","임지열","OF","키움","우익수","5","5","41","0","0","10","1","1","1.000","0","0","0","-","https://www.koreabaseball.com/Record/Player/Defense/Basic.aspx"
"2025","64340","KBO-64340","키움 히어로즈","임지열","OF","키움","좌익수","49","49","414","2","0","122","4","2","0.984","0","0","0","-","https://www.koreabaseball.com/Record/Player/Defense/Basic.aspx"
